v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.612223,0.7,18.7927,-9.92446,-3.13098,1.20459,0,0.564327,0,0,0,0
0.612924,0.7,18.7927,-9.92446,-3.13098,1.20515,1,0.551764,1,0,0,0
0.613609,0.7,18.7927,-9.92446,-3.13098,1.20498,2,0.539201,2,0,0,0
0.614279,0.7,18.7927,-9.92446,-3.13098,1.20498,3,0.526638,3,0,0,0
0.614932,0.7,18.7927,-9.92446,-3.13098,1.20534,4,0.514075,4,0,0,0
0.61557,0.7,18.7927,-9.92446,-3.13098,1.20534,5,0.501512,5,0,0,0
0.616192,0.7,18.7927,-9.92446,-3.13098,1.20648,6,0.488949,6,0,0,0
0.616799,0.7,18.7927,-9.92446,-3.13098,1.20818,7,0.476386,7,0,0,0
0.617389,0.7,18.7927,-9.92446,-3.13098,1.20818,8,0.463823,8,0,0,0
0.617964,0.7,18.7927,-9.92446,-3.13098,1.2091,9,0.45126,9,0,0,0
0.618523,0.7,18.7927,-9.92446,-3.13098,1.2091,10,0.438697,10,0,0,0
0.619066,0.7,18.7927,-9.92446,-3.13098,1.21055,11,0.426134,11,0,0,0
0.619594,0.7,18.7927,-9.92446,-3.13098,1.21362,12,0.413571,12,0,0,0
0.620106,0.7,18.7927,-9.92446,-3.13098,1.21362,13,0.401008,13,0,0,0
0.620602,0.7,18.7927,-9.92446,-3.13098,1.21868,14,0.388445,14,0,0,0
0.620609,0.7,18.7804,-9.92786,-3.13122,1.21868,15,0.388257,15,0,0,0
0.621089,0.7,18.7804,-9.92786,-3.13122,1.21225,16,0.375694,16,0,0,0
0.621553,0.7,18.7804,-9.92786,-3.13122,1.23431,17,0.363131,17,0,0,0
0.621278,0.7,18.7603,-9.92604,-3.13099,1.23431,18,0.370603,18,0,0,0
0.621736,0.7,18.7603,-9.92604,-3.13099,1.2463,19,0.35804,19,0,0,0
0.622178,0.7,18.7603,-9.92604,-3.13099,1.2463,20,0.345477,20,0,0,0
0.622604,0.7,18.7603,-9.92604,-3.13099,1.25765,21,0.332914,21,0,0,0
0.623015,0.7,18.7603,-9.92604,-3.13099,1.26913,22,0.320351,22,0,0,0
0.623409,0.7,18.7603,-9.92604,-3.13099,1.26913,23,0.307788,23,0,0,0
0.623788,0.7,18.7603,-9.92604,-3.13099,1.28249,24,0.295225,24,0,0,0
0.623561,0.7,18.7402,-9.92842,-3.13089,1.28249,25,0.302793,25,0,0,0
0.623933,0.7,18.7402,-9.92842,-3.13089,1.29623,26,0.29023,26,0,0,0
0.62429,0.7,18.7402,-9.92842,-3.13089,1.31104,27,0.277668,27,0,0,0
0.624027,0.7,18.7186,-9.92703,-3.128,1.31104,28,0.286712,28,0,0,0
0.624379,0.7,18.7186,-9.92703,-3.128,1.32574,29,0.274149,29,0,0,0
0.624716,0.7,18.7186,-9.92703,-3.128,1.32574,30,0.261586,30,0,0,0
0.625036,0.7,18.7186,-9.92703,-3.128,1.34154,31,0.249023,31,0,0,0
0.625341,0.7,18.7186,-9.92703,-3.128,1.35755,32,0.236461,32,0,0,0
0.625631,0.7,18.7186,-9.92703,-3.128,1.35755,33,0.223898,33,0,0,0
0.625904,0.7,18.7186,-9.92703,-3.128,1.3746,34,0.211335,34,0,0,0
0.624695,0.7,18.6545,-9.92114,-3.13434,1.39336,35,0.262797,35,0,0,0
0.625018,0.7,18.6545,-9.92114,-3.13434,1.39336,36,0.250234,36,0,0,0
0.625324,0.7,18.6545,-9.92114,-3.13434,1.41181,37,0.237671,37,0,0,0
0.625615,0.7,18.6545,-9.92114,-3.13434,1.41181,38,0.225108,38,0,0,0
0.62589,0.7,18.6545,-9.92114,-3.13434,1.43165,39,0.212545,39,0,0,0
0.626149,0.7,18.6545,-9.92114,-3.13434,1.43165,40,0.199982,40,0,0,0
0.626392,0.7,18.6545,-9.92114,-3.13434,1.4521,41,0.187419,41,0,0,0
0.624914,0.7,18.575,-9.91486,-3.1355,1.47231,42,0.254259,42,0,0,0
0.625225,0.7,18.575,-9.91486,-3.1355,1.47231,43,0.241696,43,0,0,0
0.625521,0.7,18.575,-9.91486,-3.1355,1.49229,44,0.229133,44,0,0,0
0.624654,0.7,18.5274,-9.91736,-3.13658,1.49229,45,0.264195,45,0,0,0
