v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.664797,0.7,18.8303,-9.82739,-3.12267,1.35657,0,0.949449,0,0,0,0
0.666135,0.7,18.8303,-9.82739,-3.12267,1.35657,1,0.935251,1,0,0,0
0.667453,0.7,18.8303,-9.82739,-3.12267,1.35513,2,0.921052,2,0,0,0
0.66875,0.7,18.8303,-9.82739,-3.12267,1.3544,3,0.906854,3,0,0,0
0.670027,0.7,18.8303,-9.82739,-3.12267,1.3544,4,0.892656,4,0,0,0
0.671285,0.7,18.8303,-9.82739,-3.12267,1.35421,5,0.878458,5,0,0,0
0.672522,0.7,18.8303,-9.82739,-3.12267,1.35421,6,0.86426,6,0,0,0
0.673739,0.7,18.8303,-9.82739,-3.12267,1.35417,7,0.850062,7,0,0,0
0.674936,0.7,18.8303,-9.82739,-3.12267,1.35335,8,0.835864,8,0,0,0
0.676112,0.7,18.8303,-9.82739,-3.12267,1.35335,9,0.821665,9,0,0,0
0.677269,0.7,18.8303,-9.82739,-3.12267,1.35266,10,0.807467,10,0,0,0
0.678405,0.7,18.8303,-9.82739,-3.12267,1.35266,11,0.793269,11,0,0,0
0.679521,0.7,18.8303,-9.82739,-3.12267,1.35266,12,0.779071,12,0,0,0
0.680617,0.7,18.8303,-9.82739,-3.12267,1.35721,13,0.764873,13,0,0,0
0.681693,0.7,18.8303,-9.82739,-3.12267,1.35721,14,0.750675,14,0,0,0
0.682749,0.7,18.8303,-9.82739,-3.12267,1.35721,15,0.736477,15,0,0,0
0.682749,0.7,18.8161,-9.83616,-3.12012,1.35721,16,0.736792,16,0,0,0
0.683785,0.7,18.8161,-9.83616,-3.12012,1.36867,17,0.722594,17,0,0,0
0.684801,0.7,18.8161,-9.83616,-3.12012,1.37705,18,0.708395,18,0,0,0
0.685797,0.7,18.8161,-9.83616,-3.12012,1.37705,19,0.694197,19,0,0,0
0.685741,0.7,18.8011,-9.8371,-3.12062,1.38426,20,0.694972,20,0,0,0
0.686718,0.7,18.8011,-9.8371,-3.12062,1.38426,21,0.680773,21,0,0,0
0.687674,0.7,18.8011,-9.8371,-3.12062,1.38426,22,0.666575,22,0,0,0
0.687611,0.7,18.7861,-9.841,-3.12148,1.39879,23,0.6675,23,0,0,0
0.688549,0.7,18.7861,-9.841,-3.12148,1.39879,24,0.653302,24,0,0,0
0.689466,0.7,18.7861,-9.841,-3.12148,1.41054,25,0.639104,25,0,0,0
0.689428,0.7,18.7714,-9.8442,-3.12176,1.41054,26,0.639722,26,0,0,0
0.690326,0.7,18.7714,-9.8442,-3.12176,1.41054,27,0.625524,27,0,0,0
0.691204,0.7,18.7714,-9.8442,-3.12176,1.41054,28,0.611326,28,0,0,0
0.692062,0.7,18.7714,-9.8442,-3.12176,1.41054,29,0.597127,29,0,0,0
0.691125,0.7,18.7419,-9.84816,-3.1234,1.45418,30,0.612522,30,0,0,0
0.691984,0.7,18.7419,-9.84816,-3.1234,1.45418,31,0.598324,31,0,0,0
0.692824,0.7,18.7419,-9.84816,-3.1234,1.46832,32,0.584126,32,0,0,0
0.693643,0.7,18.7419,-9.84816,-3.1234,1.48564,33,0.569928,33,0,0,0
0.694442,0.7,18.7419,-9.84816,-3.1234,1.48564,34,0.55573,34,0,0,0
0.695221,0.7,18.7419,-9.84816,-3.1234,1.50169,35,0.541531,35,0,0,0
0.694609,0.7,18.7165,-9.84633,-3.12408,1.50169,36,0.552595,36,0,0,0
0.693576,0.7,18.6842,-9.84799,-3.12597,1.51944,37,0.570764,37,0,0,0
0.694376,0.7,18.6842,-9.84799,-3.12597,1.53753,38,0.556566,38,0,0,0
0.695156,0.7,18.6842,-9.84799,-3.12597,1.53753,39,0.542368,39,0,0,0
0.693636,0.7,18.6428,-9.84958,-3.12654,1.53753,40,0.569642,40,0,0,0
0.694435,0.7,18.6428,-9.84958,-3.12654,1.53753,41,0.555444,41,0,0,0
0.695213,0.7,18.6428,-9.84958,-3.12654,1.57695,42,0.541246,42,0,0,0
0.695972,0.7,18.6428,-9.84958,-3.12654,1.57695,43,0.527047,43,0,0,0
0.69671,0.7,18.6428,-9.84958,-3.12654,1.57695,44,0.512849,44,0,0,0
0.697428,0.7,18.6428,-9.84958,-3.12654,1.57695,45,0.498651,45,0,0,0
0.698126,0.7,18.6428,-9.84958,-3.12654,1.62828,46,0.484453,46,0,0,0
0.693408,0.7,18.5395,-9.85914,-3.12705,1.65416,47,0.573729,47,0,0,0
0.694213,0.7,18.5395,-9.85914,-3.12705,1.65416,48,0.55953,48,0,0,0
0.694997,0.7,18.5395,-9.85914,-3.12705,1.65416,49,0.545332,49,0,0,0
0.692764,0.7,18.4854,-9.846,-3.12395,1.69903,50,0.584899,50,0,0,0
0.693585,0.7,18.4854,-9.846,-3.12395,1.69903,51,0.570701,51,0,0,0
0.694385,0.7,18.4854,-9.846,-3.12395,1.72098,52,0.556503,52,0,0,0
0.695165,0.7,18.4854,-9.846,-3.12395,1.72098,53,0.542305,53,0,0,0
0.695925,0.7,18.4854,-9.846,-3.12395,1.74367,54,0.528106,54,0,0,0
0.696665,0.7,18.4854,-9.846,-3.12395,1.76295,55,0.513908,55,0,0,0
0.695076,0.7,18.4411,-9.85124,-3.1234,1.76295,56,0.544109,56,0,0,0
0.693633,0.7,18.4015,-9.8523,-3.12735,1.76295,57,0.569469,57,0,0,0
0.694432,0.7,18.4015,-9.8523,-3.12735,1.76295,58,0.555271,58,0,0,0
0.69521,0.7,18.4015,-9.8523,-3.12735,1.76295,59,0.541073,59,0,0,0
0.695968,0.7,18.4015,-9.8523,-3.12735,1.79485,60,0.526875,60,0,0,0
0.696706,0.7,18.4015,-9.8523,-3.12735,1.79485,61,0.512676,61,0,0,0
