v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.628988,0.7,19.0132,-9.90831,-3.1324,1.00382,0,0.601272,0,0,0,0
0.629758,0.7,19.0132,-9.90831,-3.1324,1.00633,1,0.58833,1,0,0,0
0.630511,0.7,19.0132,-9.90831,-3.1324,1.00633,2,0.575389,2,0,0,0
0.631247,0.7,19.0132,-9.90831,-3.1324,1.00633,3,0.562448,3,0,0,0
0.631966,0.7,19.0132,-9.90831,-3.1324,1.01266,4,0.549506,4,0,0,0
0.632669,0.7,19.0132,-9.90831,-3.1324,1.01266,5,0.536565,5,0,0,0
0.633355,0.7,19.0132,-9.90831,-3.1324,1.01632,6,0.523624,6,0,0,0
0.634024,0.7,19.0132,-9.90831,-3.1324,1.01632,7,0.510683,7,0,0,0
0.634677,0.7,19.0132,-9.90831,-3.1324,1.02214,8,0.497741,8,0,0,0
0.635313,0.7,19.0132,-9.90831,-3.1324,1.02214,9,0.4848,9,0,0,0
0.635932,0.7,19.0132,-9.90831,-3.1324,1.02214,10,0.471859,10,0,0,0
0.636534,0.7,19.0132,-9.90831,-3.1324,1.02779,11,0.458917,11,0,0,0
0.637119,0.7,19.0132,-9.90831,-3.1324,1.02779,12,0.445976,12,0,0,0
0.637688,0.7,19.0132,-9.90831,-3.1324,1.02779,13,0.433035,13,0,0,0
0.63824,0.7,19.0132,-9.90831,-3.1324,0.997542,14,0.420094,14,0,0,0
0.638776,0.7,19.0132,-9.90831,-3.1324,0.997542,15,0.407152,15,0,0,0
0.639294,0.7,19.0132,-9.90831,-3.1324,1.0503,16,0.394211,16,0,0,0
0.639796,0.7,19.0132,-9.90831,-3.1324,1.0503,17,0.38127,17,0,0,0
0.640281,0.7,19.0132,-9.90831,-3.1324,1.0503,18,0.368328,18,0,0,0
0.640749,0.7,19.0132,-9.90831,-3.1324,1.09418,19,0.355387,19,0,0,0
0.640201,0.7,18.9851,-9.90667,-3.13226,1.09418,20,0.370484,20,0,0,0
0.640672,0.7,18.9851,-9.90667,-3.13226,1.11182,21,0.357542,21,0,0,0
0.641127,0.7,18.9851,-9.90667,-3.13226,1.12546,22,0.344601,22,0,0,0
0.641564,0.7,18.9851,-9.90667,-3.13226,1.12546,23,0.33166,23,0,0,0
0.641985,0.7,18.9851,-9.90667,-3.13226,1.1363,24,0.318719,24,0,0,0
0.642389,0.7,18.9851,-9.90667,-3.13226,1.1363,25,0.305777,25,0,0,0
0.642776,0.7,18.9851,-9.90667,-3.13226,1.15012,26,0.292836,26,0,0,0
0.642613,0.7,18.9667,-9.90817,-3.13352,1.15012,27,0.298356,27,0,0,0
0.642991,0.7,18.9667,-9.90817,-3.13352,1.16322,28,0.285414,28,0,0,0
0.643352,0.7,18.9667,-9.90817,-3.13352,1.16322,29,0.272473,29,0,0,0
0.642154,0.7,18.913,-9.91298,-3.13632,1.16322,30,0.313245,30,0,0,0
0.642551,0.7,18.913,-9.91298,-3.13632,1.19185,31,0.300304,31,0,0,0
0.642931,0.7,18.913,-9.91298,-3.13632,1.19185,32,0.287362,32,0,0,0
0.643295,0.7,18.913,-9.91298,-3.13632,1.21025,33,0.274421,33,0,0,0
0.643642,0.7,18.913,-9.91298,-3.13632,1.22784,34,0.26148,34,0,0,0
0.643972,0.7,18.913,-9.91298,-3.13632,1.22784,35,0.248539,35,0,0,0
0.644285,0.7,18.913,-9.91298,-3.13632,1.2462,36,0.235597,36,0,0,0
0.643597,0.7,18.8724,-9.90952,-3.13514,1.2462,37,0.263236,37,0,0,0
0.643929,0.7,18.8724,-9.90952,-3.13514,1.26534,38,0.250294,38,0,0,0
0.644245,0.7,18.8724,-9.90952,-3.13514,1.28447,39,0.237353,39,0,0,0
0.642454,0.7,18.7932,-9.91341,-3.13376,1.28447,40,0.303639,40,0,0,0
0.642839,0.7,18.7932,-9.91341,-3.13376,1.28447,41,0.290698,41,0,0,0
0.643206,0.7,18.7932,-9.91341,-3.13376,1.28447,42,0.277757,42,0,0,0
0.643557,0.7,18.7932,-9.91341,-3.13376,1.28447,43,0.264816,43,0,0,0
0.642762,0.7,18.7519,-9.90879,-3.13683,1.21258,44,0.293106,44,0,0,0
0.643133,0.7,18.7519,-9.90879,-3.13683,1.21258,45,0.280165,45,0,0,0
0.643487,0.7,18.7519,-9.90879,-3.13683,1.37227,46,0.267224,46,0,0,0
0.64262,0.7,18.7084,-9.90194,-3.1379,1.39226,47,0.297696,47,0,0,0
0.642997,0.7,18.7084,-9.90194,-3.1379,1.39226,48,0.284755,48,0,0,0
0.643357,0.7,18.7084,-9.90194,-3.1379,1.41308,49,0.271814,49,0,0,0
0.642287,0.7,18.6587,-9.90047,-3.13851,1.41308,50,0.308543,50,0,0,0
