v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.619195,0.7,18.8744,-9.84776,-3.11826,1.12796,0,0.630995,0,0,0,0
0.619993,0.7,18.8744,-9.84776,-3.11826,1.12769,1,0.618212,1,0,0,0
0.620775,0.7,18.8744,-9.84776,-3.11826,1.12769,2,0.60543,2,0,0,0
0.621541,0.7,18.8744,-9.84776,-3.11826,1.12769,3,0.592647,3,0,0,0
0.62229,0.7,18.8744,-9.84776,-3.11826,1.12826,4,0.579865,4,0,0,0
0.623023,0.7,18.8744,-9.84776,-3.11826,1.12826,5,0.567083,5,0,0,0
0.62374,0.7,18.8744,-9.84776,-3.11826,1.09144,6,0.5543,6,0,0,0
0.62444,0.7,18.8744,-9.84776,-3.11826,1.11472,7,0.541518,7,0,0,0
0.625124,0.7,18.8744,-9.84776,-3.11826,1.11472,8,0.528735,8,0,0,0
0.625792,0.7,18.8744,-9.84776,-3.11826,1.13188,9,0.515953,9,0,0,0
0.626443,0.7,18.8744,-9.84776,-3.11826,1.13188,10,0.50317,10,0,0,0
0.627078,0.7,18.8744,-9.84776,-3.11826,1.13188,11,0.490388,11,0,0,0
0.627697,0.7,18.8744,-9.84776,-3.11826,1.15093,12,0.477606,12,0,0,0
0.628299,0.7,18.8744,-9.84776,-3.11826,1.15093,13,0.464823,13,0,0,0
0.628885,0.7,18.8744,-9.84776,-3.11826,1.1602,14,0.452041,14,0,0,0
0.629455,0.7,18.8744,-9.84776,-3.11826,1.1602,15,0.439258,15,0,0,0
0.629554,0.7,18.8638,-9.84426,-3.11814,1.16954,16,0.437025,16,0,0,0
0.630104,0.7,18.8638,-9.84426,-3.11814,1.18024,17,0.424242,17,0,0,0
0.630639,0.7,18.8638,-9.84426,-3.11814,1.18024,18,0.41146,18,0,0,0
0.631156,0.7,18.8638,-9.84426,-3.11814,1.18902,19,0.398677,19,0,0,0
0.631658,0.7,18.8638,-9.84426,-3.11814,1.18902,20,0.385895,20,0,0,0
