v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.61825,0.7,18.8802,-9.94131,-3.13571,1.08728,0,0.5358,0,0,0,0
0.61892,0.7,18.8802,-9.94131,-3.13571,1.08422,1,0.523148,1,0,0,0
0.619574,0.7,18.8802,-9.94131,-3.13571,1.08422,2,0.510496,2,0,0,0
0.620212,0.7,18.8802,-9.94131,-3.13571,1.08825,3,0.497844,3,0,0,0
0.620834,0.7,18.8802,-9.94131,-3.13571,1.09101,4,0.485192,4,0,0,0
0.62144,0.7,18.8802,-9.94131,-3.13571,1.09101,5,0.47254,5,0,0,0
0.622029,0.7,18.8802,-9.94131,-3.13571,1.09394,6,0.459888,6,0,0,0
0.622603,0.7,18.8802,-9.94131,-3.13571,1.09394,7,0.447235,7,0,0,0
0.623161,0.7,18.8802,-9.94131,-3.13571,1.0936,8,0.434583,8,0,0,0
0.623703,0.7,18.8802,-9.94131,-3.13571,1.09386,9,0.421931,9,0,0,0
0.624229,0.7,18.8802,-9.94131,-3.13571,1.09386,10,0.409279,10,0,0,0
0.624739,0.7,18.8802,-9.94131,-3.13571,1.09521,11,0.396627,11,0,0,0
0.625232,0.7,18.8802,-9.94131,-3.13571,1.09521,12,0.383975,12,0,0,0
0.62571,0.7,18.8802,-9.94131,-3.13571,1.09807,13,0.371323,13,0,0,0
0.626172,0.7,18.8802,-9.94131,-3.13571,1.09807,14,0.358671,14,0,0,0
0.626618,0.7,18.8802,-9.94131,-3.13571,1.09807,15,0.346019,15,0,0,0
0.627048,0.7,18.8802,-9.94131,-3.13571,1.10229,16,0.333367,16,0,0,0
0.627461,0.7,18.8802,-9.94131,-3.13571,1.10229,17,0.320715,17,0,0,0
0.627405,0.7,18.8659,-9.94373,-3.13582,1.10913,18,0.322457,18,0,0,0
0.627805,0.7,18.8659,-9.94373,-3.13582,1.10913,19,0.309805,19,0,0,0
0.628189,0.7,18.8659,-9.94373,-3.13582,1.10913,20,0.297153,20,0,0,0
0.627961,0.7,18.8456,-9.94615,-3.13634,1.12461,21,0.304741,21,0,0,0
0.628338,0.7,18.8456,-9.94615,-3.13634,1.12461,22,0.292089,22,0,0,0
0.6287,0.7,18.8456,-9.94615,-3.13634,1.15372,23,0.279437,23,0,0,0
0.629046,0.7,18.8456,-9.94615,-3.13634,1.15542,24,0.266785,24,0,0,0
0.629375,0.7,18.8456,-9.94615,-3.13634,1.15542,25,0.254133,25,0,0,0
0.629689,0.7,18.8456,-9.94615,-3.13634,1.15542,26,0.241481,26,0,0,0
0.629986,0.7,18.8456,-9.94615,-3.13634,1.15542,27,0.228829,27,0,0,0
0.629303,0.7,18.8048,-9.93847,-3.13722,1.18038,28,0.256927,28,0,0,0
0.62962,0.7,18.8048,-9.93847,-3.13722,1.19282,29,0.244275,29,0,0,0
0.629921,0.7,18.8048,-9.93847,-3.13722,1.19282,30,0.231622,30,0,0,0
0.629445,0.7,18.7725,-9.94073,-3.13545,1.21202,31,0.251348,31,0,0,0
0.629755,0.7,18.7725,-9.94073,-3.13545,1.21202,32,0.238696,32,0,0,0
0.63005,0.7,18.7725,-9.94073,-3.13545,1.21202,33,0.226044,33,0,0,0
0.629542,0.7,18.7385,-9.93741,-3.13837,1.24425,34,0.247361,34,0,0,0
0.629847,0.7,18.7385,-9.93741,-3.13837,1.24425,35,0.234709,35,0,0,0
0.630136,0.7,18.7385,-9.93741,-3.13837,1.25811,36,0.222057,36,0,0,0
0.629514,0.7,18.6995,-9.93614,-3.13885,1.25811,37,0.248424,37,0,0,0
0.62982,0.7,18.6995,-9.93614,-3.13885,1.27535,38,0.235772,38,0,0,0
0.630111,0.7,18.6995,-9.93614,-3.13885,1.29522,39,0.22312,39,0,0,0
0.630385,0.7,18.6995,-9.93614,-3.13885,1.29522,40,0.210468,40,0,0,0
0.629735,0.7,18.6587,-9.9297,3.14017,1.31668,41,0.238556,41,0,0,0
0.630029,0.7,18.6587,-9.9297,3.14017,1.31668,42,0.225904,42,0,0,0
0.630307,0.7,18.6587,-9.9297,3.14017,1.33822,43,0.213252,43,0,0,0
0.630568,0.7,18.6587,-9.9297,3.14017,1.35911,44,0.2006,44,0,0,0
0.630814,0.7,18.6587,-9.9297,3.14017,1.35911,45,0.187948,45,0,0,0
0.631044,0.7,18.6587,-9.9297,3.14017,1.35911,46,0.175295,46,0,0,0
0.631258,0.7,18.6587,-9.9297,3.14017,1.35911,47,0.162643,47,0,0,0
0.629653,0.7,18.5661,-9.92755,-3.13972,1.39569,48,0.242521,48,0,0,0
0.629952,0.7,18.5661,-9.92755,-3.13972,1.30004,49,0.229869,49,0,0,0
0.630235,0.7,18.5661,-9.92755,-3.13972,1.30004,50,0.217217,50,0,0,0
0.629314,0.7,18.5146,-9.93599,-3.14092,1.43907,51,0.256094,51,0,0,0
0.62963,0.7,18.5146,-9.93599,-3.14092,1.43907,52,0.243442,52,0,0,0
0.62993,0.7,18.5146,-9.93599,-3.14092,1.43907,53,0.23079,53,0,0,0
0.628908,0.7,18.4618,-9.93643,3.1394,1.48018,54,0.270968,54,0,0,0
0.629243,0.7,18.4618,-9.93643,3.1394,1.48018,55,0.258316,55,0,0,0
0.629562,0.7,18.4618,-9.93643,3.1394,1.50275,56,0.245664,56,0,0,0
0.628893,0.7,18.4225,-9.93919,-3.13779,1.50275,57,0.272351,57,0,0,0
0.62923,0.7,18.4225,-9.93919,-3.13779,1.52592,58,0.259699,58,0,0,0
0.62955,0.7,18.4225,-9.93919,-3.13779,1.54794,59,0.247047,59,0,0,0
0.629855,0.7,18.4225,-9.93919,-3.13779,1.54794,60,0.234395,60,0,0,0
0.628981,0.7,18.3751,-9.94128,-3.13543,1.56967,61,0.269192,61,0,0,0
0.629314,0.7,18.3751,-9.94128,-3.13543,1.56967,62,0.25654,62,0,0,0
0.62963,0.7,18.3751,-9.94128,-3.13543,1.59115,63,0.243888,63,0,0,0
0.629931,0.7,18.3751,-9.94128,-3.13543,1.59115,64,0.231236,64,0,0,0
0.630215,0.7,18.3751,-9.94128,-3.13543,1.59115,65,0.218584,65,0,0,0
0.630484,0.7,18.3751,-9.94128,-3.13543,1.63355,66,0.205932,66,0,0,0
0.630003,0.7,18.3403,-9.94675,-3.13685,1.63355,67,0.228099,67,0,0,0
0.629085,0.7,18.2904,-9.94682,-3.13512,1.63355,68,0.265291,68,0,0,0
0.629413,0.7,18.2904,-9.94682,-3.13512,1.6743,69,0.252639,69,0,0,0
0.629724,0.7,18.2904,-9.94682,-3.13512,1.6743,70,0.239987,70,0,0,0
0.62873,0.7,18.2394,-9.94077,-3.13678,1.69651,71,0.27832,71,0,0,0
0.629075,0.7,18.2394,-9.94077,-3.13678,1.69651,72,0.265668,72,0,0,0
