v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.621248,0.7,18.888,-9.92552,-3.12256,1.1734,0,0.566316,0,0,0,0
0.621962,0.7,18.888,-9.92552,-3.12256,1.17286,1,0.553569,1,0,0,0
0.622659,0.7,18.888,-9.92552,-3.12256,1.17286,2,0.540823,2,0,0,0
0.62334,0.7,18.888,-9.92552,-3.12256,1.18661,3,0.528076,3,0,0,0
0.624005,0.7,18.888,-9.92552,-3.12256,1.16952,4,0.51533,4,0,0,0
0.624654,0.7,18.888,-9.92552,-3.12256,1.16952,5,0.502583,5,0,0,0
0.625286,0.7,18.888,-9.92552,-3.12256,1.16615,6,0.489837,6,0,0,0
0.625902,0.7,18.888,-9.92552,-3.12256,1.16615,7,0.47709,7,0,0,0
0.626502,0.7,18.888,-9.92552,-3.12256,1.16449,8,0.464344,8,0,0,0
0.627086,0.7,18.888,-9.92552,-3.12256,1.16491,9,0.451597,9,0,0,0
0.627654,0.7,18.888,-9.92552,-3.12256,1.16491,10,0.438851,10,0,0,0
0.628205,0.7,18.888,-9.92552,-3.12256,1.16557,11,0.426104,11,0,0,0
0.62874,0.7,18.888,-9.92552,-3.12256,1.16557,12,0.413358,12,0,0,0
0.629259,0.7,18.888,-9.92552,-3.12256,1.16919,13,0.400611,13,0,0,0
0.629761,0.7,18.888,-9.92552,-3.12256,1.16919,14,0.387865,14,0,0,0
0.630247,0.7,18.888,-9.92552,-3.12256,1.17596,15,0.375118,15,0,0,0
0.630717,0.7,18.888,-9.92552,-3.12256,1.18401,16,0.362372,16,0,0,0
0.631171,0.7,18.888,-9.92552,-3.12256,1.18401,17,0.349625,17,0,0,0
0.631608,0.7,18.888,-9.92552,-3.12256,1.19318,18,0.336879,18,0,0,0
0.631314,0.7,18.8667,-9.91562,-3.12107,1.19318,19,0.345414,19,0,0,0
0.631746,0.7,18.8667,-9.91562,-3.12107,1.20275,20,0.332668,20,0,0,0
0.632162,0.7,18.8667,-9.91562,-3.12107,1.21202,21,0.319921,21,0,0,0
0.632005,0.7,18.8489,-9.91568,-3.12187,1.21202,22,0.324964,22,0,0,0
0.632411,0.7,18.8489,-9.91568,-3.12187,1.22152,23,0.312218,23,0,0,0
0.632801,0.7,18.8489,-9.91568,-3.12187,1.22152,24,0.299471,24,0,0,0
0.633175,0.7,18.8489,-9.91568,-3.12187,1.23088,25,0.286725,25,0,0,0
0.633088,0.7,18.8332,-9.91803,-3.12183,1.24349,26,0.289663,26,0,0,0
0.633449,0.7,18.8332,-9.91803,-3.12183,1.24349,27,0.276916,27,0,0,0
0.633794,0.7,18.8332,-9.91803,-3.12183,1.2556,28,0.26417,28,0,0,0
0.633467,0.7,18.808,-9.91724,-3.12325,1.2556,29,0.276658,29,0,0,0
