v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.675491,0.7,18.8889,-9.83772,-3.12484,1.25023,0,0.74708,0,0,0,0
0.676532,0.7,18.8889,-9.83772,-3.12484,1.25023,1,0.733011,1,0,0,0
0.677553,0.7,18.8889,-9.83772,-3.12484,1.25023,2,0.718943,2,0,0,0
0.678555,0.7,18.8889,-9.83772,-3.12484,1.25023,3,0.704874,3,0,0,0
0.679536,0.7,18.8889,-9.83772,-3.12484,1.25193,4,0.690805,4,0,0,0
0.680498,0.7,18.8889,-9.83772,-3.12484,1.25193,5,0.676736,5,0,0,0
0.68144,0.7,18.8889,-9.83772,-3.12484,1.25193,6,0.662668,6,0,0,0
0.682363,0.7,18.8889,-9.83772,-3.12484,1.25193,7,0.648599,7,0,0,0
0.683265,0.7,18.8889,-9.83772,-3.12484,1.25439,8,0.63453,8,0,0,0
0.684148,0.7,18.8889,-9.83772,-3.12484,1.2569,9,0.620462,9,0,0,0
0.685011,0.7,18.8889,-9.83772,-3.12484,1.2569,10,0.606393,10,0,0,0
0.685854,0.7,18.8889,-9.83772,-3.12484,1.2569,11,0.592324,11,0,0,0
0.686678,0.7,18.8889,-9.83772,-3.12484,1.26204,12,0.578255,12,0,0,0
0.687481,0.7,18.8889,-9.83772,-3.12484,1.26204,13,0.564187,13,0,0,0
0.688265,0.7,18.8889,-9.83772,-3.12484,1.26204,14,0.550118,14,0,0,0
0.689029,0.7,18.8889,-9.83772,-3.12484,1.26204,15,0.536049,15,0,0,0
0.688783,0.7,18.8702,-9.83603,-3.12475,1.26204,16,0.540575,16,0,0,0
0.689534,0.7,18.8702,-9.83603,-3.12475,1.28326,17,0.526506,17,0,0,0
0.690265,0.7,18.8702,-9.83603,-3.12475,1.28326,18,0.512438,18,0,0,0
0.690499,0.7,18.861,-9.837,-3.1262,1.2958,19,0.507629,19,0,0,0
0.691203,0.7,18.861,-9.837,-3.1262,1.2958,20,0.49356,20,0,0,0
0.691888,0.7,18.861,-9.837,-3.1262,1.2958,21,0.479492,21,0,0,0
0.692552,0.7,18.861,-9.837,-3.1262,1.31631,22,0.465423,22,0,0,0
0.692523,0.7,18.8467,-9.83747,-3.1283,1.31631,23,0.465625,23,0,0,0
0.693168,0.7,18.8467,-9.83747,-3.1283,1.31631,24,0.451556,24,0,0,0
0.693794,0.7,18.8467,-9.83747,-3.1283,1.31631,25,0.437487,25,0,0,0
0.694399,0.7,18.8467,-9.83747,-3.1283,1.31631,26,0.423419,26,0,0,0
0.694985,0.7,18.8467,-9.83747,-3.1283,1.35723,27,0.40935,27,0,0,0
0.695551,0.7,18.8467,-9.83747,-3.1283,1.35723,28,0.395281,28,0,0,0
0.695204,0.7,18.8246,-9.83562,-3.13055,1.37242,29,0.403243,29,0,0,0
0.695761,0.7,18.8246,-9.83562,-3.13055,1.37242,30,0.389175,30,0,0,0
0.696299,0.7,18.8246,-9.83562,-3.13055,1.388,31,0.375106,31,0,0,0
0.696816,0.7,18.8246,-9.83562,-3.13055,1.388,32,0.361037,32,0,0,0
0.694802,0.7,18.7589,-9.84015,-3.13211,1.388,33,0.41275,33,0,0,0
0.695373,0.7,18.7589,-9.84015,-3.13211,1.388,34,0.398682,34,0,0,0
0.695924,0.7,18.7589,-9.84015,-3.13211,1.43753,35,0.384613,35,0,0,0
0.695161,0.7,18.7249,-9.83715,-3.12971,1.43753,36,0.40448,36,0,0,0
0.69572,0.7,18.7249,-9.83715,-3.12971,1.45999,37,0.390411,37,0,0,0
0.696259,0.7,18.7249,-9.83715,-3.12971,1.45999,38,0.376342,38,0,0,0
0.696779,0.7,18.7249,-9.83715,-3.12971,1.48164,39,0.362274,39,0,0,0
0.697279,0.7,18.7249,-9.83715,-3.12971,1.48164,40,0.348205,40,0,0,0
0.697759,0.7,18.7249,-9.83715,-3.12971,1.48164,41,0.334136,41,0,0,0
0.698219,0.7,18.7249,-9.83715,-3.12971,1.52777,42,0.320067,42,0,0,0
0.69585,0.7,18.6439,-9.849,-3.13045,1.52777,43,0.387351,43,0,0,0
0.696385,0.7,18.6439,-9.849,-3.13045,1.55478,44,0.373282,44,0,0,0
0.6969,0.7,18.6439,-9.849,-3.13045,1.58255,45,0.359213,45,0,0,0
0.695554,0.7,18.5942,-9.84992,-3.13071,1.58255,46,0.394812,46,0,0,0
0.6961,0.7,18.5942,-9.84992,-3.13071,1.58255,47,0.380743,47,0,0,0
