v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.612783,0.7,18.8693,-9.92554,-3.13246,1.37697,0,0.776596,0,0,0,0
0.613773,0.7,18.8693,-9.92554,-3.13246,1.3775,1,0.763738,1,0,0,0
0.614747,0.7,18.8693,-9.92554,-3.13246,1.37787,2,0.750879,2,0,0,0
0.615704,0.7,18.8693,-9.92554,-3.13246,1.37787,3,0.73802,3,0,0,0
0.616645,0.7,18.8693,-9.92554,-3.13246,1.37773,4,0.725161,4,0,0,0
0.617569,0.7,18.8693,-9.92554,-3.13246,1.37773,5,0.712303,5,0,0,0
0.618477,0.7,18.8693,-9.92554,-3.13246,1.37767,6,0.699444,6,0,0,0
0.619368,0.7,18.8693,-9.92554,-3.13246,1.37753,7,0.686585,7,0,0,0
0.620242,0.7,18.8693,-9.92554,-3.13246,1.37753,8,0.673726,8,0,0,0
0.6211,0.7,18.8693,-9.92554,-3.13246,1.37692,9,0.660867,9,0,0,0
0.621942,0.7,18.8693,-9.92554,-3.13246,1.37692,10,0.648009,10,0,0,0
0.622767,0.7,18.8693,-9.92554,-3.13246,1.37741,11,0.63515,11,0,0,0
0.623575,0.7,18.8693,-9.92554,-3.13246,1.38014,12,0.622291,12,0,0,0
0.624367,0.7,18.8693,-9.92554,-3.13246,1.38014,13,0.609432,13,0,0,0
0.625143,0.7,18.8693,-9.92554,-3.13246,1.38413,14,0.596574,14,0,0,0
0.625902,0.7,18.8693,-9.92554,-3.13246,1.38413,15,0.583715,15,0,0,0
0.626644,0.7,18.8693,-9.92554,-3.13246,1.39032,16,0.570856,16,0,0,0
0.62737,0.7,18.8693,-9.92554,-3.13246,1.39679,17,0.557997,17,0,0,0
0.628079,0.7,18.8693,-9.92554,-3.13246,1.39679,18,0.545138,18,0,0,0
0.628772,0.7,18.8693,-9.92554,-3.13246,1.40431,19,0.53228,19,0,0,0
0.627817,0.7,18.8388,-9.92399,-3.13164,1.40431,20,0.5499,20,0,0,0
0.628516,0.7,18.8388,-9.92399,-3.13164,1.41301,21,0.537041,21,0,0,0
0.629199,0.7,18.8388,-9.92399,-3.13164,1.42198,22,0.524182,22,0,0,0
0.628947,0.7,18.8212,-9.91979,-3.13061,1.42198,23,0.528937,23,0,0,0
0.629619,0.7,18.8212,-9.91979,-3.13061,1.4331,24,0.516079,24,0,0,0
0.630274,0.7,18.8212,-9.91979,-3.13061,1.4331,25,0.50322,25,0,0,0
0.630913,0.7,18.8212,-9.91979,-3.13061,1.46751,26,0.490361,26,0,0,0
0.631536,0.7,18.8212,-9.91979,-3.13061,1.48127,27,0.477502,27,0,0,0
0.632141,0.7,18.8212,-9.91979,-3.13061,1.48127,28,0.464644,28,0,0,0
0.63273,0.7,18.8212,-9.91979,-3.13061,1.49241,29,0.451785,29,0,0,0
0.631121,0.7,18.7741,-9.92703,-3.13023,1.49241,30,0.48606,30,0,0,0
0.631738,0.7,18.7741,-9.92703,-3.13023,1.50488,31,0.473201,31,0,0,0
0.632338,0.7,18.7741,-9.92703,-3.13023,1.51861,32,0.460342,32,0,0,0
0.631416,0.7,18.7416,-9.92513,-3.1316,1.51861,33,0.480019,33,0,0,0
0.632025,0.7,18.7416,-9.92513,-3.1316,1.53098,34,0.467161,34,0,0,0
0.632617,0.7,18.7416,-9.92513,-3.1316,1.53098,35,0.454302,35,0,0,0
0.631447,0.7,18.7037,-9.92177,-3.1299,1.54672,36,0.479316,36,0,0,0
0.632055,0.7,18.7037,-9.92177,-3.1299,1.56474,37,0.466457,37,0,0,0
0.632647,0.7,18.7037,-9.92177,-3.1299,1.56474,38,0.453598,38,0,0,0
0.633222,0.7,18.7037,-9.92177,-3.1299,1.58437,39,0.44074,39,0,0,0
0.631745,0.7,18.6584,-9.91623,-3.13408,1.58437,40,0.473133,40,0,0,0
0.632345,0.7,18.6584,-9.91623,-3.13408,1.60805,41,0.460274,41,0,0,0
0.632929,0.7,18.6584,-9.91623,-3.13408,1.63102,42,0.447416,42,0,0,0
0.631337,0.7,18.6113,-9.91309,-3.13687,1.63102,43,0.481564,43,0,0,0
0.631948,0.7,18.6113,-9.91309,-3.13687,1.65263,44,0.468706,44,0,0,0
0.632543,0.7,18.6113,-9.91309,-3.13687,1.65263,45,0.455847,45,0,0,0
0.633121,0.7,18.6113,-9.91309,-3.13687,1.67557,46,0.442988,46,0,0,0
0.631087,0.7,18.5548,-9.91345,-3.1377,1.6998,47,0.486684,47,0,0,0
0.631705,0.7,18.5548,-9.91345,-3.1377,1.6998,48,0.473825,48,0,0,0
0.632306,0.7,18.5548,-9.91345,-3.1377,1.72256,49,0.460967,49,0,0,0
0.630999,0.7,18.5143,-9.91886,-3.13385,1.72256,50,0.488662,50,0,0,0
0.631619,0.7,18.5143,-9.91886,-3.13385,1.74429,51,0.475803,51,0,0,0
0.632222,0.7,18.5143,-9.91886,-3.13385,1.76467,52,0.462945,52,0,0,0
0.631388,0.7,18.4837,-9.91857,-3.13266,1.76467,53,0.480626,53,0,0,0
0.631998,0.7,18.4837,-9.91857,-3.13266,1.78526,54,0.467768,54,0,0,0
0.632591,0.7,18.4837,-9.91857,-3.13266,1.78526,55,0.454909,55,0,0,0
0.633168,0.7,18.4837,-9.91857,-3.13266,1.8044,56,0.44205,56,0,0,0
0.633728,0.7,18.4837,-9.91857,-3.13266,1.82391,57,0.429191,57,0,0,0
0.634272,0.7,18.4837,-9.91857,-3.13266,1.82391,58,0.416332,58,0,0,0
0.634799,0.7,18.4837,-9.91857,-3.13266,1.84226,59,0.403474,59,0,0,0
0.631311,0.7,18.3923,-9.92692,-3.12914,1.84226,60,0.482085,60,0,0,0
0.631923,0.7,18.3923,-9.92692,-3.12914,1.86329,61,0.469226,61,0,0,0
0.632518,0.7,18.3923,-9.92692,-3.12914,1.88322,62,0.456367,62,0,0,0
0.630653,0.7,18.3403,-9.92493,-3.12782,1.88322,63,0.495489,63,0,0,0
0.631281,0.7,18.3403,-9.92493,-3.12782,1.9038,64,0.48263,64,0,0,0
0.631894,0.7,18.3403,-9.92493,-3.12782,1.9038,65,0.469771,65,0,0,0
0.630357,0.7,18.2959,-9.9216,-3.12548,1.92505,66,0.501256,66,0,0,0
0.630993,0.7,18.2959,-9.9216,-3.12548,1.9456,67,0.488397,67,0,0,0
0.631613,0.7,18.2959,-9.9216,-3.12548,1.9456,68,0.475538,68,0,0,0
0.632216,0.7,18.2959,-9.9216,-3.12548,1.96635,69,0.462679,69,0,0,0
0.632803,0.7,18.2959,-9.9216,-3.12548,1.96635,70,0.44982,70,0,0,0
0.633373,0.7,18.2959,-9.9216,-3.12548,1.98767,71,0.436962,71,0,0,0
0.633927,0.7,18.2959,-9.9216,-3.12548,2.0082,72,0.424103,72,0,0,0
0.630587,0.7,18.2104,-9.92074,-3.12721,2.0082,73,0.496814,73,0,0,0
0.631217,0.7,18.2104,-9.92074,-3.12721,2.02893,74,0.483955,74,0,0,0
0.631831,0.7,18.2104,-9.92074,-3.12721,2.02893,75,0.471096,75,0,0,0
0.630344,0.7,18.167,-9.92131,-3.12654,2.0499,76,0.501624,76,0,0,0
0.630981,0.7,18.167,-9.92131,-3.12654,2.07067,77,0.488765,77,0,0,0
0.631601,0.7,18.167,-9.92131,-3.12654,2.07067,78,0.475906,78,0,0,0
0.632205,0.7,18.167,-9.92131,-3.12654,2.0992,79,0.463047,79,0,0,0
0.632792,0.7,18.167,-9.92131,-3.12654,2.0992,80,0.450188,80,0,0,0
0.633362,0.7,18.167,-9.92131,-3.12654,2.12384,81,0.43733,81,0,0,0
0.633916,0.7,18.167,-9.92131,-3.12654,2.14649,82,0.424471,82,0,0,0
0.6299,0.7,18.0681,-9.91764,-3.1268,2.14649,83,0.510464,83,0,0,0
0.630548,0.7,18.0681,-9.91764,-3.1268,2.17028,84,0.497606,84,0,0,0
0.631179,0.7,18.0681,-9.91764,-3.1268,2.17028,85,0.484747,85,0,0,0
0.629898,0.7,18.0292,-9.9111,-3.12953,2.19408,86,0.510667,86,0,0,0
0.630546,0.7,18.0292,-9.9111,-3.12953,2.21496,87,0.497809,87,0,0,0
0.631178,0.7,18.0292,-9.9111,-3.12953,2.21496,88,0.48495,88,0,0,0
0.631793,0.7,18.0292,-9.9111,-3.12953,2.23489,89,0.472091,89,0,0,0
0.630725,0.7,17.9943,-9.90887,-3.13426,2.23489,90,0.494181,90,0,0,0
0.631352,0.7,17.9943,-9.90887,-3.13426,2.2556,91,0.481322,91,0,0,0
0.631963,0.7,17.9943,-9.90887,-3.13426,2.27575,92,0.468463,92,0,0,0
0.62996,0.7,17.9405,-9.91475,-3.13533,2.27575,93,0.509411,93,0,0,0
0.630607,0.7,17.9405,-9.91475,-3.13533,2.29613,94,0.496552,94,0,0,0
0.631237,0.7,17.9405,-9.91475,-3.13533,2.29613,95,0.483694,95,0,0,0
