v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.650408,0.7,18.749,-10.0716,3.13662,1.19003,0,0.690144,0,0,0,0
0.651329,0.7,18.749,-10.0716,3.13662,1.18955,1,0.676659,1,0,0,0
0.652232,0.7,18.749,-10.0716,3.13662,1.18955,2,0.663175,2,0,0,0
0.653118,0.7,18.749,-10.0716,3.13662,1.18955,3,0.64969,3,0,0,0
0.653985,0.7,18.749,-10.0716,3.13662,1.18955,4,0.636206,4,0,0,0
0.654833,0.7,18.749,-10.0716,3.13662,1.20751,5,0.622721,5,0,0,0
0.655664,0.7,18.749,-10.0716,3.13662,1.20751,6,0.609237,6,0,0,0
0.656476,0.7,18.749,-10.0716,3.13662,1.20116,7,0.595752,7,0,0,0
0.657271,0.7,18.749,-10.0716,3.13662,1.20116,8,0.582268,8,0,0,0
0.658047,0.7,18.749,-10.0716,3.13662,1.20116,9,0.568783,9,0,0,0
0.658805,0.7,18.749,-10.0716,3.13662,1.20034,10,0.555299,10,0,0,0
0.659544,0.7,18.749,-10.0716,3.13662,1.20034,11,0.541814,11,0,0,0
0.660266,0.7,18.749,-10.0716,3.13662,1.20034,12,0.52833,12,0,0,0
0.660969,0.7,18.749,-10.0716,3.13662,1.20034,13,0.514845,13,0,0,0
0.661654,0.7,18.749,-10.0716,3.13662,1.20034,14,0.501361,14,0,0,0
0.662321,0.7,18.749,-10.0716,3.13662,1.20585,15,0.487877,15,0,0,0
0.66297,0.7,18.749,-10.0716,3.13662,1.20585,16,0.474392,16,0,0,0
0.663601,0.7,18.749,-10.0716,3.13662,1.20585,17,0.460908,17,0,0,0
0.664213,0.7,18.749,-10.0716,3.13662,1.22105,18,0.447423,18,0,0,0
0.66424,0.7,18.7361,-10.0709,3.13456,1.22105,19,0.446855,19,0,0,0
0.664834,0.7,18.7361,-10.0709,3.13456,1.23247,20,0.433371,20,0,0,0
0.665409,0.7,18.7361,-10.0709,3.13456,1.24572,21,0.419886,21,0,0,0
0.665966,0.7,18.7361,-10.0709,3.13456,1.24572,22,0.406402,22,0,0,0
0.665569,0.7,18.713,-10.0697,3.13216,1.25912,23,0.416009,23,0,0,0
0.666121,0.7,18.713,-10.0697,3.13216,1.25912,24,0.402525,24,0,0,0
0.666655,0.7,18.713,-10.0697,3.13216,1.27319,25,0.38904,25,0,0,0
0.665875,0.7,18.6799,-10.0733,3.13251,1.27319,26,0.408631,26,0,0,0
0.666417,0.7,18.6799,-10.0733,3.13251,1.27319,27,0.395147,27,0,0,0
0.66694,0.7,18.6799,-10.0733,3.13251,1.30087,28,0.381662,28,0,0,0
0.666744,0.7,18.6614,-10.0726,3.13007,1.30087,29,0.386642,29,0,0,0
0.667257,0.7,18.6614,-10.0726,3.13007,1.31905,30,0.373157,30,0,0,0
0.667751,0.7,18.6614,-10.0726,3.13007,1.33747,31,0.359673,31,0,0,0
0.668227,0.7,18.6614,-10.0726,3.13007,1.33747,32,0.346188,32,0,0,0
0.66761,0.7,18.6309,-10.0717,3.12708,1.33747,33,0.36325,33,0,0,0
0.668091,0.7,18.6309,-10.0717,3.12708,1.33747,34,0.349765,34,0,0,0
0.668553,0.7,18.6309,-10.0717,3.12708,1.37362,35,0.336281,35,0,0,0
0.668998,0.7,18.6309,-10.0717,3.12708,1.39457,36,0.322796,36,0,0,0
