v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.637077,0.7,18.696,-9.94798,-3.12471,1.19769,0,0.948032,0,0,0,0
0.638361,0.7,18.696,-9.94798,-3.12471,1.19769,1,0.934391,1,0,0,0
0.639626,0.7,18.696,-9.94798,-3.12471,1.19769,2,0.92075,2,0,0,0
0.640873,0.7,18.696,-9.94798,-3.12471,1.19769,3,0.907109,3,0,0,0
0.642101,0.7,18.696,-9.94798,-3.12471,1.19692,4,0.893468,4,0,0,0
0.64331,0.7,18.696,-9.94798,-3.12471,1.19546,5,0.879827,5,0,0,0
0.644501,0.7,18.696,-9.94798,-3.12471,1.19546,6,0.866185,6,0,0,0
0.645673,0.7,18.696,-9.94798,-3.12471,1.19561,7,0.852544,7,0,0,0
0.646827,0.7,18.696,-9.94798,-3.12471,1.19662,8,0.838903,8,0,0,0
0.647961,0.7,18.696,-9.94798,-3.12471,1.19662,9,0.825262,9,0,0,0
0.649078,0.7,18.696,-9.94798,-3.12471,1.19858,10,0.811621,10,0,0,0
0.650176,0.7,18.696,-9.94798,-3.12471,1.19858,11,0.79798,11,0,0,0
0.651255,0.7,18.696,-9.94798,-3.12471,1.20139,12,0.784339,12,0,0,0
0.652315,0.7,18.696,-9.94798,-3.12471,1.20139,13,0.770697,13,0,0,0
0.653357,0.7,18.696,-9.94798,-3.12471,1.20576,14,0.757056,14,0,0,0
0.654381,0.7,18.696,-9.94798,-3.12471,1.21101,15,0.743415,15,0,0,0
0.655385,0.7,18.696,-9.94798,-3.12471,1.21101,16,0.729774,16,0,0,0
0.655218,0.7,18.68,-9.94043,-3.12462,1.21722,17,0.732127,17,0,0,0
0.656208,0.7,18.68,-9.94043,-3.12462,1.21722,18,0.718486,18,0,0,0
0.657179,0.7,18.68,-9.94043,-3.12462,1.22469,19,0.704845,19,0,0,0
0.658131,0.7,18.68,-9.94043,-3.12462,1.23375,20,0.691204,20,0,0,0
0.657823,0.7,18.6619,-9.93282,-3.12346,1.23375,21,0.695602,21,0,0,0
0.658763,0.7,18.6619,-9.93282,-3.12346,1.24516,22,0.681961,22,0,0,0
0.659684,0.7,18.6619,-9.93282,-3.12346,1.24516,23,0.66832,23,0,0,0
0.65961,0.7,18.6469,-9.93104,-3.12593,1.25735,24,0.669675,24,0,0,0
0.660514,0.7,18.6469,-9.93104,-3.12593,1.27139,25,0.656034,25,0,0,0
0.6614,0.7,18.6469,-9.93104,-3.12593,1.27139,26,0.642393,26,0,0,0
0.660427,0.7,18.6182,-9.93014,-3.12629,1.28643,27,0.657409,27,0,0,0
0.661314,0.7,18.6182,-9.93014,-3.12629,1.28643,28,0.643768,28,0,0,0
0.662183,0.7,18.6182,-9.93014,-3.12629,1.30306,29,0.630126,29,0,0,0
0.663033,0.7,18.6182,-9.93014,-3.12629,1.32099,30,0.616485,30,0,0,0
0.66166,0.7,18.5826,-9.9327,-3.12758,1.32099,31,0.638449,31,0,0,0
0.662522,0.7,18.5826,-9.9327,-3.12758,1.33921,32,0.624808,32,0,0,0
0.663365,0.7,18.5826,-9.9327,-3.12758,1.35606,33,0.611167,33,0,0,0
0.664189,0.7,18.5826,-9.9327,-3.12758,1.35606,34,0.597526,34,0,0,0
0.664995,0.7,18.5826,-9.9327,-3.12758,1.37461,35,0.583884,35,0,0,0
0.665782,0.7,18.5826,-9.9327,-3.12758,1.37461,36,0.570243,36,0,0,0
0.662264,0.7,18.5101,-9.93057,-3.13034,1.39446,37,0.629105,37,0,0,0
0.663112,0.7,18.5101,-9.93057,-3.13034,1.39446,38,0.615464,38,0,0,0
0.663943,0.7,18.5101,-9.93057,-3.13034,1.41409,39,0.601823,39,0,0,0
0.664754,0.7,18.5101,-9.93057,-3.13034,1.43597,40,0.588181,40,0,0,0
0.663261,0.7,18.4717,-9.93459,-3.12937,1.43597,41,0.612972,41,0,0,0
0.664088,0.7,18.4717,-9.93459,-3.12937,1.45921,42,0.59933,42,0,0,0
0.664896,0.7,18.4717,-9.93459,-3.12937,1.45921,43,0.585689,43,0,0,0
0.663264,0.7,18.4308,-9.93206,-3.12894,1.48338,44,0.612912,44,0,0,0
0.664091,0.7,18.4308,-9.93206,-3.12894,1.50726,45,0.59927,45,0,0,0
0.664899,0.7,18.4308,-9.93206,-3.12894,1.50726,46,0.585629,46,0,0,0
0.663071,0.7,18.3867,-9.93441,-3.13183,1.53008,47,0.61618,47,0,0,0
0.663902,0.7,18.3867,-9.93441,-3.13183,1.53008,48,0.602539,48,0,0,0
0.664715,0.7,18.3867,-9.93441,-3.13183,1.55266,49,0.588897,49,0,0,0
0.665509,0.7,18.3867,-9.93441,-3.13183,1.57597,50,0.575256,50,0,0,0
0.666284,0.7,18.3867,-9.93441,-3.13183,1.57597,51,0.561615,51,0,0,0
0.667041,0.7,18.3867,-9.93441,-3.13183,1.59925,52,0.547974,52,0,0,0
0.667779,0.7,18.3867,-9.93441,-3.13183,1.59925,53,0.534333,53,0,0,0
0.665595,0.7,18.3335,-9.92921,-3.13392,1.62172,54,0.573803,54,0,0,0
0.666368,0.7,18.3335,-9.92921,-3.13392,1.64362,55,0.560162,55,0,0,0
0.667123,0.7,18.3335,-9.92921,-3.13392,1.64362,56,0.546521,56,0,0,0
0.662516,0.7,18.2412,-9.92596,-3.13513,1.66592,57,0.625149,57,0,0,0
0.663359,0.7,18.2412,-9.92596,-3.13513,1.66592,58,0.611508,58,0,0,0
0.664184,0.7,18.2412,-9.92596,-3.13513,1.68706,59,0.597867,59,0,0,0
0.664991,0.7,18.2412,-9.92596,-3.13513,1.71011,60,0.584226,60,0,0,0
0.662285,0.7,18.1831,-9.91822,-3.13936,1.71011,61,0.628615,61,0,0,0
0.663133,0.7,18.1831,-9.91822,-3.13936,1.73264,62,0.614974,62,0,0,0
0.663962,0.7,18.1831,-9.91822,-3.13936,1.73264,63,0.601333,63,0,0,0
0.66249,0.7,18.1454,-9.92187,-3.13897,1.75456,64,0.625397,64,0,0,0
0.663333,0.7,18.1454,-9.92187,-3.13897,1.7763,65,0.611756,65,0,0,0
0.664159,0.7,18.1454,-9.92187,-3.13897,1.7763,66,0.598115,66,0,0,0
