v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.671994,0.7,18.8598,-9.84838,-3.11909,1.43936,0,0.616677,0,0,0,0
0.672837,0.7,18.8598,-9.84838,-3.11909,1.43936,1,0.602856,1,0,0,0
0.673661,0.7,18.8598,-9.84838,-3.11909,1.4401,2,0.589036,2,0,0,0
0.674465,0.7,18.8598,-9.84838,-3.11909,1.44209,3,0.575216,3,0,0,0
0.675251,0.7,18.8598,-9.84838,-3.11909,1.44209,4,0.561396,4,0,0,0
0.676017,0.7,18.8598,-9.84838,-3.11909,1.44121,5,0.547575,5,0,0,0
0.676764,0.7,18.8598,-9.84838,-3.11909,1.44121,6,0.533755,6,0,0,0
0.677492,0.7,18.8598,-9.84838,-3.11909,1.44005,7,0.519935,7,0,0,0
0.678201,0.7,18.8598,-9.84838,-3.11909,1.44148,8,0.506115,8,0,0,0
0.678891,0.7,18.8598,-9.84838,-3.11909,1.44148,9,0.492294,9,0,0,0
0.679562,0.7,18.8598,-9.84838,-3.11909,1.44148,10,0.478474,10,0,0,0
0.680214,0.7,18.8598,-9.84838,-3.11909,1.44148,11,0.464654,11,0,0,0
0.680846,0.7,18.8598,-9.84838,-3.11909,1.44465,12,0.450834,12,0,0,0
0.68146,0.7,18.8598,-9.84838,-3.11909,1.44465,13,0.437013,13,0,0,0
0.682054,0.7,18.8598,-9.84838,-3.11909,1.44465,14,0.423193,14,0,0,0
0.68263,0.7,18.8598,-9.84838,-3.11909,1.43246,15,0.409373,15,0,0,0
0.683186,0.7,18.8598,-9.84838,-3.11909,1.43246,16,0.395553,16,0,0,0
0.683723,0.7,18.8598,-9.84838,-3.11909,1.44239,17,0.381732,17,0,0,0
0.684241,0.7,18.8598,-9.84838,-3.11909,1.44239,18,0.367912,18,0,0,0
0.68474,0.7,18.8598,-9.84838,-3.11909,1.44239,19,0.354092,19,0,0,0
0.684226,0.7,18.832,-9.84514,-3.12205,1.44239,20,0.367959,20,0,0,0
0.684061,0.7,18.8136,-9.84958,-3.11958,1.44239,21,0.372738,21,0,0,0
0.684566,0.7,18.8136,-9.84958,-3.11958,1.44239,22,0.358918,22,0,0,0
0.685053,0.7,18.8136,-9.84958,-3.11958,1.44239,23,0.345097,23,0,0,0
0.68552,0.7,18.8136,-9.84958,-3.11958,1.46242,24,0.331277,24,0,0,0
0.685969,0.7,18.8136,-9.84958,-3.11958,1.47525,25,0.317457,25,0,0,0
0.686398,0.7,18.8136,-9.84958,-3.11958,1.47525,26,0.303637,26,0,0,0
