v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.674474,0.7,18.9294,-9.84848,3.14107,1.09088,0,0.56878,0,0,0,0
0.67525,0.7,18.9294,-9.84848,3.14107,1.09088,1,0.554962,1,0,0,0
0.676007,0.7,18.9294,-9.84848,3.14107,1.09555,2,0.541144,2,0,0,0
0.676745,0.7,18.9294,-9.84848,3.14107,1.09927,3,0.527327,3,0,0,0
0.677464,0.7,18.9294,-9.84848,3.14107,1.09927,4,0.513509,4,0,0,0
0.678164,0.7,18.9294,-9.84848,3.14107,1.10222,5,0.499692,5,0,0,0
0.678845,0.7,18.9294,-9.84848,3.14107,1.10222,6,0.485874,6,0,0,0
0.679506,0.7,18.9294,-9.84848,3.14107,1.10486,7,0.472056,7,0,0,0
0.680149,0.7,18.9294,-9.84848,3.14107,1.10648,8,0.458239,8,0,0,0
0.680772,0.7,18.9294,-9.84848,3.14107,1.10648,9,0.444421,9,0,0,0
0.681376,0.7,18.9294,-9.84848,3.14107,1.10908,10,0.430604,10,0,0,0
0.681962,0.7,18.9294,-9.84848,3.14107,1.10908,11,0.416786,11,0,0,0
0.682528,0.7,18.9294,-9.84848,3.14107,1.11264,12,0.402969,12,0,0,0
0.683075,0.7,18.9294,-9.84848,3.14107,1.11806,13,0.389151,13,0,0,0
0.683603,0.7,18.9294,-9.84848,3.14107,1.11806,14,0.375333,14,0,0,0
0.684112,0.7,18.9294,-9.84848,3.14107,1.11806,15,0.361516,15,0,0,0
0.684602,0.7,18.9294,-9.84848,3.14107,1.11806,16,0.347698,16,0,0,0
0.684517,0.7,18.912,-9.85119,-3.14003,1.13338,17,0.351324,17,0,0,0
0.684993,0.7,18.912,-9.85119,-3.14003,1.13338,18,0.337507,18,0,0,0
0.685449,0.7,18.912,-9.85119,-3.14003,1.13338,19,0.323689,19,0,0,0
0.685683,0.7,18.9069,-9.84859,3.14097,1.13338,20,0.314944,20,0,0,0
0.686109,0.7,18.9069,-9.84859,3.14097,1.13338,21,0.301126,21,0,0,0
0.686515,0.7,18.9069,-9.84859,3.14097,1.13338,22,0.287309,22,0,0,0
0.686902,0.7,18.9069,-9.84859,3.14097,1.13338,23,0.273491,23,0,0,0
0.687271,0.7,18.9069,-9.84859,3.14097,1.13338,24,0.259673,24,0,0,0
0.68762,0.7,18.9069,-9.84859,3.14097,1.16502,25,0.245856,25,0,0,0
0.68795,0.7,18.9069,-9.84859,3.14097,1.16502,26,0.232038,26,0,0,0
0.68755,0.7,18.8746,-9.85572,-3.14049,1.19561,27,0.250613,27,0,0,0
0.687886,0.7,18.8746,-9.85572,-3.14049,1.21457,28,0.236795,28,0,0,0
0.688204,0.7,18.8746,-9.85572,-3.14049,1.21457,29,0.222978,29,0,0,0
0.687704,0.7,18.8405,-9.85826,3.14087,1.21457,30,0.243307,30,0,0,0
0.688031,0.7,18.8405,-9.85826,3.14087,1.21457,31,0.22949,31,0,0,0
0.688338,0.7,18.8405,-9.85826,3.14087,1.25712,32,0.215672,32,0,0,0
0.688627,0.7,18.8405,-9.85826,3.14087,1.27689,33,0.201855,33,0,0,0
0.688896,0.7,18.8405,-9.85826,3.14087,1.27689,34,0.188037,34,0,0,0
0.689146,0.7,18.8405,-9.85826,3.14087,1.29666,35,0.17422,35,0,0,0
0.689377,0.7,18.8405,-9.85826,3.14087,1.29666,36,0.160402,36,0,0,0
0.688318,0.7,18.7705,-9.86261,3.14047,1.29666,37,0.216677,37,0,0,0
0.688607,0.7,18.7705,-9.86261,3.14047,1.29666,38,0.202859,38,0,0,0
0.688878,0.7,18.7705,-9.86261,3.14047,1.29666,39,0.189042,39,0,0,0
0.688276,0.7,18.7277,-9.86489,3.13963,1.29666,40,0.218122,40,0,0,0
0.688567,0.7,18.7277,-9.86489,3.13963,1.29666,41,0.204305,41,0,0,0
0.68884,0.7,18.7277,-9.86489,3.13963,1.37608,42,0.190487,42,0,0,0
0.689094,0.7,18.7277,-9.86489,3.13963,1.39834,43,0.17667,43,0,0,0
0.68836,0.7,18.6768,-9.87047,3.13845,1.39834,44,0.213872,44,0,0,0
0.688646,0.7,18.6768,-9.87047,3.13845,1.42284,45,0.200054,45,0,0,0
0.688913,0.7,18.6768,-9.87047,3.13845,1.42284,46,0.186237,46,0,0,0
0.688445,0.7,18.6396,-9.8709,3.13828,1.42284,47,0.209639,47,0,0,0
0.688725,0.7,18.6396,-9.8709,3.13828,1.46855,48,0.195821,48,0,0,0
0.688986,0.7,18.6396,-9.8709,3.13828,1.46855,49,0.182004,49,0,0,0
0.688434,0.7,18.5933,-9.87502,-3.13973,1.49184,50,0.214505,50,0,0,0
0.688721,0.7,18.5933,-9.87502,-3.13973,1.49184,51,0.200687,51,0,0,0
0.688989,0.7,18.5933,-9.87502,-3.13973,1.51415,52,0.18687,52,0,0,0
0.689237,0.7,18.5933,-9.87502,-3.13973,1.53567,53,0.173052,53,0,0,0
0.688514,0.7,18.5406,-9.87895,-3.13823,1.53567,54,0.212033,54,0,0,0
0.688797,0.7,18.5406,-9.87895,-3.13823,1.55821,55,0.198215,55,0,0,0
0.689061,0.7,18.5406,-9.87895,-3.13823,1.55821,56,0.184397,56,0,0,0
0.688543,0.7,18.4992,-9.87675,-3.13544,1.57782,57,0.211906,57,0,0,0
0.688826,0.7,18.4992,-9.87675,-3.13544,1.59802,58,0.198089,58,0,0,0
0.68909,0.7,18.4992,-9.87675,-3.13544,1.59802,59,0.184271,59,0,0,0
0.688343,0.7,18.4477,-9.88435,-3.13448,1.61852,60,0.222158,60,0,0,0
0.68864,0.7,18.4477,-9.88435,-3.13448,1.61852,61,0.20834,61,0,0,0
0.688918,0.7,18.4477,-9.88435,-3.13448,1.63839,62,0.194523,62,0,0,0
0.689178,0.7,18.4477,-9.88435,-3.13448,1.63839,63,0.180705,63,0,0,0
0.689418,0.7,18.4477,-9.88435,-3.13448,1.63839,64,0.166888,64,0,0,0
0.689639,0.7,18.4477,-9.88435,-3.13448,1.63839,65,0.15307,65,0,0,0
0.689841,0.7,18.4477,-9.88435,-3.13448,1.67808,66,0.139253,66,0,0,0
0.688431,0.7,18.3545,-9.89283,-3.13428,1.69778,67,0.218769,67,0,0,0
0.688723,0.7,18.3545,-9.89283,-3.13428,1.71652,68,0.204951,68,0,0,0
0.688997,0.7,18.3545,-9.89283,-3.13428,1.71652,69,0.191134,69,0,0,0
0.688159,0.7,18.3022,-9.88621,-3.13609,1.73585,70,0.22945,70,0,0,0
0.688467,0.7,18.3022,-9.88621,-3.13609,1.73585,71,0.215633,71,0,0,0
0.688755,0.7,18.3022,-9.88621,-3.13609,1.73585,72,0.201815,72,0,0,0
0.689024,0.7,18.3022,-9.88621,-3.13609,1.73585,73,0.187998,73,0,0,0
0.689274,0.7,18.3022,-9.88621,-3.13609,1.77465,74,0.17418,74,0,0,0
0.689506,0.7,18.3022,-9.88621,-3.13609,1.79513,75,0.160362,75,0,0,0
0.689718,0.7,18.3022,-9.88621,-3.13609,1.79513,76,0.146545,76,0,0,0
0.687805,0.7,18.1949,-9.87362,-3.14151,1.81502,77,0.239665,77,0,0,0
0.688127,0.7,18.1949,-9.87362,-3.14151,1.83245,78,0.225847,78,0,0,0
0.688429,0.7,18.1949,-9.87362,-3.14151,1.83245,79,0.212029,79,0,0,0
0.687493,0.7,18.1427,-9.87022,3.13978,1.83245,80,0.250363,80,0,0,0
0.68783,0.7,18.1427,-9.87022,3.13978,1.83245,81,0.236545,81,0,0,0
0.688147,0.7,18.1427,-9.87022,3.13978,1.86277,82,0.222728,82,0,0,0
0.687211,0.7,18.0923,-9.86679,3.13775,1.87605,83,0.259162,83,0,0,0
0.68756,0.7,18.0923,-9.86679,3.13775,1.87605,84,0.245345,84,0,0,0
0.687889,0.7,18.0923,-9.86679,3.13775,1.87605,85,0.231527,85,0,0,0
0.688199,0.7,18.0923,-9.86679,3.13775,1.87605,86,0.217709,86,0,0,0
0.687403,0.7,18.0441,-9.86771,3.13838,1.89356,87,0.252135,87,0,0,0
0.687741,0.7,18.0441,-9.86771,3.13838,1.89634,88,0.238318,88,0,0,0
0.688061,0.7,18.0441,-9.86771,3.13838,1.89634,89,0.2245,89,0,0,0
0.687164,0.7,17.9955,-9.86374,3.13659,1.9014,90,0.259128,90,0,0,0
0.687512,0.7,17.9955,-9.86374,3.13659,1.9014,91,0.24531,91,0,0,0
0.687841,0.7,17.9955,-9.86374,3.13659,1.91221,92,0.231493,92,0,0,0
0.688151,0.7,17.9955,-9.86374,3.13659,1.92203,93,0.217675,93,0,0,0
0.688442,0.7,17.9955,-9.86374,3.13659,1.92203,94,0.203858,94,0,0,0
0.688714,0.7,17.9955,-9.86374,3.13659,1.93175,95,0.19004,95,0,0,0
0.688967,0.7,17.9955,-9.86374,3.13659,1.93175,96,0.176223,96,0,0,0
0.687671,0.7,17.9195,-9.85785,3.13766,1.93175,97,0.238237,97,0,0,0
0.68799,0.7,17.9195,-9.85785,3.13766,1.95617,98,0.22442,98,0,0,0
0.688291,0.7,17.9195,-9.85785,3.13766,1.95617,99,0.210602,99,0,0,0
0.687615,0.7,17.8742,-9.85769,3.13953,1.97486,100,0.242012,100,0,0,0
0.687939,0.7,17.8742,-9.85769,3.13953,1.97486,101,0.228194,101,0,0,0
0.688245,0.7,17.8742,-9.85769,3.13953,1.97486,102,0.214377,102,0,0,0
0.687376,0.7,17.8246,-9.8555,3.13857,1.97486,103,0.250165,103,0,0,0
0.687712,0.7,17.8246,-9.8555,3.13857,1.97486,104,0.236348,104,0,0,0
0.688029,0.7,17.8246,-9.8555,3.13857,1.97486,105,0.22253,105,0,0,0
0.688327,0.7,17.8246,-9.8555,3.13857,2.00325,106,0.208712,106,0,0,0
0.687557,0.7,17.7804,-9.86015,3.1342,2.02623,107,0.239182,107,0,0,0
0.687878,0.7,17.7804,-9.86015,3.1342,2.03517,108,0.225364,108,0,0,0
