v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.610029,0.7,18.8915,-9.89856,-3.10168,1.22245,0,0.889096,0,0,0,0
0.611176,0.7,18.8915,-9.89856,-3.10168,1.22294,1,0.8761,1,0,0,0
0.612306,0.7,18.8915,-9.89856,-3.10168,1.22294,2,0.863103,2,0,0,0
0.613419,0.7,18.8915,-9.89856,-3.10168,1.22385,3,0.850107,3,0,0,0
0.614514,0.7,18.8915,-9.89856,-3.10168,1.22476,4,0.83711,4,0,0,0
0.615593,0.7,18.8915,-9.89856,-3.10168,1.22476,5,0.824114,5,0,0,0
0.616656,0.7,18.8915,-9.89856,-3.10168,1.22625,6,0.811117,6,0,0,0
0.617701,0.7,18.8915,-9.89856,-3.10168,1.22625,7,0.798121,7,0,0,0
0.618729,0.7,18.8915,-9.89856,-3.10168,1.22647,8,0.785124,8,0,0,0
0.619741,0.7,18.8915,-9.89856,-3.10168,1.22814,9,0.772128,9,0,0,0
0.620735,0.7,18.8915,-9.89856,-3.10168,1.22814,10,0.759131,10,0,0,0
0.621713,0.7,18.8915,-9.89856,-3.10168,1.22982,11,0.746135,11,0,0,0
0.622674,0.7,18.8915,-9.89856,-3.10168,1.22982,12,0.733139,12,0,0,0
0.623618,0.7,18.8915,-9.89856,-3.10168,1.23181,13,0.720142,13,0,0,0
0.624545,0.7,18.8915,-9.89856,-3.10168,1.23707,14,0.707146,14,0,0,0
0.625455,0.7,18.8915,-9.89856,-3.10168,1.23707,15,0.694149,15,0,0,0
0.626348,0.7,18.8915,-9.89856,-3.10168,1.24591,16,0.681153,16,0,0,0
0.627225,0.7,18.8915,-9.89856,-3.10168,1.24591,17,0.668156,17,0,0,0
0.628084,0.7,18.8915,-9.89856,-3.10168,1.25563,18,0.65516,18,0,0,0
0.628927,0.7,18.8915,-9.89856,-3.10168,1.26494,19,0.642163,19,0,0,0
0.629753,0.7,18.8915,-9.89856,-3.10168,1.26494,20,0.629167,20,0,0,0
0.628224,0.7,18.8547,-9.89782,-3.10125,1.27479,21,0.652937,21,0,0,0
0.629064,0.7,18.8547,-9.89782,-3.10125,1.27479,22,0.63994,22,0,0,0
0.629887,0.7,18.8547,-9.89782,-3.10125,1.28657,23,0.626944,23,0,0,0
0.629376,0.7,18.8327,-9.89292,-3.10381,1.29889,24,0.635903,24,0,0,0
0.630194,0.7,18.8327,-9.89292,-3.10381,1.29889,25,0.622907,25,0,0,0
0.630995,0.7,18.8327,-9.89292,-3.10381,1.31369,26,0.60991,26,0,0,0
0.631779,0.7,18.8327,-9.89292,-3.10381,1.31369,27,0.596914,27,0,0,0
0.631544,0.7,18.8159,-9.89087,-3.10308,1.32904,28,0.600682,28,0,0,0
0.632316,0.7,18.8159,-9.89087,-3.10308,1.34664,29,0.587686,29,0,0,0
0.633071,0.7,18.8159,-9.89087,-3.10308,1.34664,30,0.574689,30,0,0,0
0.63216,0.7,18.7872,-9.88742,-3.10275,1.36465,31,0.590361,31,0,0,0
0.632918,0.7,18.7872,-9.88742,-3.10275,1.36465,32,0.577365,32,0,0,0
0.63366,0.7,18.7872,-9.88742,-3.10275,1.38292,33,0.564368,33,0,0,0
0.632771,0.7,18.7591,-9.889,-3.10167,1.40151,34,0.579543,34,0,0,0
0.633516,0.7,18.7591,-9.889,-3.10167,1.40151,35,0.566547,35,0,0,0
0.634243,0.7,18.7591,-9.889,-3.10167,1.42104,36,0.55355,36,0,0,0
0.634954,0.7,18.7591,-9.889,-3.10167,1.42104,37,0.540554,37,0,0,0
0.634045,0.7,18.7292,-9.89187,-3.10298,1.44429,38,0.557454,38,0,0,0
0.634761,0.7,18.7292,-9.89187,-3.10298,1.46764,39,0.544457,39,0,0,0
0.63546,0.7,18.7292,-9.89187,-3.10298,1.46764,40,0.531461,40,0,0,0
0.634002,0.7,18.6898,-9.89582,-3.10223,1.49161,41,0.557872,41,0,0,0
0.634718,0.7,18.6898,-9.89582,-3.10223,1.49161,42,0.544875,42,0,0,0
0.635418,0.7,18.6898,-9.89582,-3.10223,1.51643,43,0.531879,43,0,0,0
0.633661,0.7,18.6439,-9.89859,-3.10554,1.54041,44,0.56488,44,0,0,0
0.634387,0.7,18.6439,-9.89859,-3.10554,1.54041,45,0.551884,45,0,0,0
0.635095,0.7,18.6439,-9.89859,-3.10554,1.5631,46,0.538887,46,0,0,0
0.635787,0.7,18.6439,-9.89859,-3.10554,1.5631,47,0.525891,47,0,0,0
0.636462,0.7,18.6439,-9.89859,-3.10554,1.58513,48,0.512894,48,0,0,0
0.63712,0.7,18.6439,-9.89859,-3.10554,1.60681,49,0.499898,49,0,0,0
0.637761,0.7,18.6439,-9.89859,-3.10554,1.60681,50,0.486901,50,0,0,0
0.633937,0.7,18.5581,-9.90109,-3.10469,1.62733,51,0.559682,51,0,0,0
0.634655,0.7,18.5581,-9.90109,-3.10469,1.62733,52,0.546685,52,0,0,0
0.635357,0.7,18.5581,-9.90109,-3.10469,1.64845,53,0.533689,53,0,0,0
0.633694,0.7,18.5141,-9.90288,-3.10747,1.67012,54,0.564748,54,0,0,0
0.63442,0.7,18.5141,-9.90288,-3.10747,1.67012,55,0.551752,55,0,0,0
0.635128,0.7,18.5141,-9.90288,-3.10747,1.68969,56,0.538755,56,0,0,0
0.635819,0.7,18.5141,-9.90288,-3.10747,1.68969,57,0.525759,57,0,0,0
0.63446,0.7,18.4763,-9.90592,-3.10631,1.71048,58,0.550607,58,0,0,0
0.635167,0.7,18.4763,-9.90592,-3.10631,1.73228,59,0.537611,59,0,0,0
0.635857,0.7,18.4763,-9.90592,-3.10631,1.73228,60,0.524614,60,0,0,0
0.633923,0.7,18.4269,-9.90825,-3.10895,1.75307,61,0.560943,61,0,0,0
0.634644,0.7,18.4269,-9.90825,-3.10895,1.75307,62,0.547947,62,0,0,0
0.635347,0.7,18.4269,-9.90825,-3.10895,1.77428,63,0.53495,63,0,0,0
0.633781,0.7,18.385,-9.90864,-3.11086,1.79533,64,0.563941,64,0,0,0
0.634506,0.7,18.385,-9.90864,-3.11086,1.79533,65,0.550945,65,0,0,0
0.635213,0.7,18.385,-9.90864,-3.11086,1.81665,66,0.537948,66,0,0,0
0.635904,0.7,18.385,-9.90864,-3.11086,1.81665,67,0.524952,67,0,0,0
0.636577,0.7,18.385,-9.90864,-3.11086,1.8378,68,0.511955,68,0,0,0
0.637234,0.7,18.385,-9.90864,-3.11086,1.85757,69,0.498959,69,0,0,0
0.637874,0.7,18.385,-9.90864,-3.11086,1.85757,70,0.485962,70,0,0,0
0.634803,0.7,18.3111,-9.90956,-3.11708,1.87876,71,0.546796,71,0,0,0
0.635505,0.7,18.3111,-9.90956,-3.11708,1.87876,72,0.533799,72,0,0,0
0.636191,0.7,18.3111,-9.90956,-3.11708,1.90015,73,0.520803,73,0,0,0
0.634207,0.7,18.2618,-9.91113,-3.11463,1.92024,74,0.557139,74,0,0,0
