v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.651514,0.7,18.7299,-9.8674,-3.13261,1.31044,0,0.827716,0,0,0,0
0.65264,0.7,18.7299,-9.8674,-3.13261,1.30248,1,0.814,1,0,0,0
0.653747,0.7,18.7299,-9.8674,-3.13261,1.30248,2,0.800285,2,0,0,0
0.654835,0.7,18.7299,-9.8674,-3.13261,1.29329,3,0.786569,3,0,0,0
0.655905,0.7,18.7299,-9.8674,-3.13261,1.28478,4,0.772854,4,0,0,0
0.656955,0.7,18.7299,-9.8674,-3.13261,1.28478,5,0.759138,5,0,0,0
0.657987,0.7,18.7299,-9.8674,-3.13261,1.27606,6,0.745423,6,0,0,0
0.659,0.7,18.7299,-9.8674,-3.13261,1.27606,7,0.731707,7,0,0,0
0.659994,0.7,18.7299,-9.8674,-3.13261,1.27606,8,0.717992,8,0,0,0
0.66097,0.7,18.7299,-9.8674,-3.13261,1.26483,9,0.704276,9,0,0,0
0.661926,0.7,18.7299,-9.8674,-3.13261,1.26483,10,0.69056,10,0,0,0
0.662864,0.7,18.7299,-9.8674,-3.13261,1.25949,11,0.676845,11,0,0,0
0.663783,0.7,18.7299,-9.8674,-3.13261,1.25949,12,0.663129,12,0,0,0
0.664683,0.7,18.7299,-9.8674,-3.13261,1.25949,13,0.649414,13,0,0,0
0.664904,0.7,18.7198,-9.86713,-3.13502,1.2608,14,0.645855,14,0,0,0
0.66578,0.7,18.7198,-9.86713,-3.13502,1.2608,15,0.63214,15,0,0,0
0.666638,0.7,18.7198,-9.86713,-3.13502,1.26721,16,0.618424,16,0,0,0
0.667477,0.7,18.7198,-9.86713,-3.13502,1.26721,17,0.604709,17,0,0,0
0.668297,0.7,18.7198,-9.86713,-3.13502,1.27377,18,0.590993,18,0,0,0
0.669098,0.7,18.7198,-9.86713,-3.13502,1.27377,19,0.577278,19,0,0,0
0.668873,0.7,18.7022,-9.87019,-3.13502,1.28052,20,0.581175,20,0,0,0
0.669661,0.7,18.7022,-9.87019,-3.13502,1.28656,21,0.56746,21,0,0,0
0.67043,0.7,18.7022,-9.87019,-3.13502,1.28656,22,0.553744,22,0,0,0
0.669781,0.7,18.6769,-9.87168,-3.13472,1.29455,23,0.565372,23,0,0,0
0.670547,0.7,18.6769,-9.87168,-3.13472,1.30574,24,0.551657,24,0,0,0
0.671294,0.7,18.6769,-9.87168,-3.13472,1.30574,25,0.537941,25,0,0,0
0.672023,0.7,18.6769,-9.87168,-3.13472,1.31794,26,0.524225,26,0,0,0
0.671614,0.7,18.6554,-9.87013,-3.13406,1.31794,27,0.532001,27,0,0,0
0.672334,0.7,18.6554,-9.87013,-3.13406,1.31794,28,0.518285,28,0,0,0
0.673036,0.7,18.6554,-9.87013,-3.13406,1.31794,29,0.50457,29,0,0,0
0.672969,0.7,18.6407,-9.86723,-3.13792,1.34741,30,0.505438,30,0,0,0
0.673653,0.7,18.6407,-9.86723,-3.13792,1.36315,31,0.491723,31,0,0,0
0.674318,0.7,18.6407,-9.86723,-3.13792,1.36315,32,0.478007,32,0,0,0
0.674964,0.7,18.6407,-9.86723,-3.13792,1.38225,33,0.464292,33,0,0,0
