v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.681168,0.7,18.8563,-9.83937,-3.11853,1.20299,1317,0.985176,0,0,0,0
0.682595,0.7,18.8563,-9.83937,-3.11853,1.20299,1318,0.970582,1,0,0,0
0.684001,0.7,18.8563,-9.83937,-3.11853,1.20258,1319,0.955988,2,0,0,0
0.685385,0.7,18.8563,-9.83937,-3.11853,1.20217,1320,0.941394,3,0,0,0
0.686749,0.7,18.8563,-9.83937,-3.11853,1.20217,1321,0.9268,4,0,0,0
0.688091,0.7,18.8563,-9.83937,-3.11853,1.20217,1322,0.912206,5,0,0,0
0.689411,0.7,18.8563,-9.83937,-3.11853,1.20217,1323,0.897612,6,0,0,0
0.69071,0.7,18.8563,-9.83937,-3.11853,1.20217,1324,0.883018,7,0,0,0
0.691988,0.7,18.8563,-9.83937,-3.11853,1.20217,1325,0.868424,8,0,0,0
0.693245,0.7,18.8563,-9.83937,-3.11853,1.20254,1326,0.85383,9,0,0,0
0.694481,0.7,18.8563,-9.83937,-3.11853,1.20398,1327,0.839236,10,0,0,0
0.695695,0.7,18.8563,-9.83937,-3.11853,1.20398,1328,0.824642,11,0,0,0
0.696888,0.7,18.8563,-9.83937,-3.11853,1.20636,1329,0.810048,12,0,0,0
0.698059,0.7,18.8563,-9.83937,-3.11853,1.20636,1330,0.795453,13,0,0,0
0.699209,0.7,18.8563,-9.83937,-3.11853,1.20636,1331,0.780859,14,0,0,0
0.699209,0.7,18.8563,-9.83937,-3.11853,1.21489,1332,0.766265,15,0,0,0
0.636127,0.7,18.8427,-9.83729,-3.11729,1.22173,1333,0.194546,16,0,0,0
0.636367,0.7,18.8427,-9.83729,-3.11729,1.22173,1334,0.181786,17,0,0,0
0.636591,0.7,18.8427,-9.83729,-3.11729,1.22173,1335,0.169025,18,0,0,0
0.636752,0.7,18.8398,-9.84087,-3.11728,1.22173,1336,0.1593,19,0,0,0
0.636947,0.7,18.8398,-9.84087,-3.11728,1.2369,1337,0.146539,20,0,0,0
0.637126,0.7,18.8398,-9.84087,-3.11728,1.2369,1338,0.133779,21,0,0,0
0.637289,0.7,18.8398,-9.84087,-3.11728,1.2369,1339,0.121018,22,0,0,0
0.637283,0.7,18.8265,-9.84495,-3.11708,1.2369,1340,0.121603,23,0,0,0
0.63743,0.7,18.8265,-9.84495,-3.11708,1.2369,1341,0.108842,24,0,0,0
0.637561,0.7,18.8265,-9.84495,-3.11708,1.2369,1342,0.0960818,25,0,0,0
0.637675,0.7,18.8265,-9.84495,-3.11708,1.25495,1343,0.0833214,26,0,0,0
0.637773,0.7,18.8265,-9.84495,-3.11708,1.27654,1344,0.0705609,27,0,0,0
0.637855,0.7,18.8265,-9.84495,-3.11708,1.29035,1345,0.0578004,28,0,0,0
0.637586,0.7,18.7788,-9.84263,-3.1193,1.29035,1346,0.0927003,29,0,0,0
0.637696,0.7,18.7788,-9.84263,-3.1193,1.30569,1347,0.0799398,30,0,0,0
0.63779,0.7,18.7788,-9.84263,-3.1193,1.32264,1348,0.0671793,31,0,0,0
0.637868,0.7,18.7788,-9.84263,-3.1193,1.32264,1349,0.0544188,32,0,0,0
0.637929,0.7,18.7788,-9.84263,-3.1193,1.32264,1350,0.0416584,33,0,0,0
0.637974,0.7,18.7788,-9.84263,-3.1193,1.32264,1351,0.0288979,34,0,0,0
0.638003,0.7,18.7788,-9.84263,-3.1193,1.35749,1352,0.0161374,35,0,0,0
0.63797,0.7,18.7514,-9.84266,-3.11865,1.35749,1353,0.0307386,36,0,0,0
0.638001,0.7,18.7514,-9.84266,-3.11865,1.35749,1354,0.0179781,37,0,0,0
0.638016,0.7,18.7514,-9.84266,-3.11865,1.35749,1355,0.00521765,38,0,0,0
0.617139,0.7,18.677,-9.84421,-3.122,1.35749,1356,0.18854,39,0,0,0
0.617365,0.7,18.677,-9.84421,-3.122,1.35749,1357,0.176162,40,0,0,0
0.617575,0.7,18.677,-9.84421,-3.122,1.35749,1358,0.163783,41,0,0,0
0.61777,0.7,18.677,-9.84421,-3.122,1.44225,1359,0.151404,42,0,0,0
0.617447,0.7,18.6456,-9.844,-3.12472,1.44225,1360,0.170467,43,0,0,0
0.61765,0.7,18.6456,-9.844,-3.12472,1.44225,1361,0.158088,44,0,0,0
0.617838,0.7,18.6456,-9.844,-3.12472,1.48613,1362,0.14571,45,0,0,0
0.617222,0.7,18.598,-9.8374,-3.12861,1.48613,1363,0.180733,46,0,0,0
0.617438,0.7,18.598,-9.8374,-3.12861,1.48613,1364,0.168354,47,0,0,0
0.617639,0.7,18.598,-9.8374,-3.12861,1.48613,1365,0.155975,48,0,0,0
0.616865,0.7,18.5424,-9.83523,-3.12886,1.48613,1366,0.199053,49,0,0,0
0.617104,0.7,18.5424,-9.83523,-3.12886,1.48613,1367,0.186674,50,0,0,0
0.617327,0.7,18.5424,-9.83523,-3.12886,1.55204,1368,0.174295,51,0,0,0
0.617535,0.7,18.5424,-9.83523,-3.12886,1.55204,1369,0.161917,52,0,0,0
0.616966,0.7,18.4988,-9.83524,-3.13008,1.589,1370,0.193105,53,0,0,0
0.617197,0.7,18.4988,-9.83524,-3.13008,1.589,1371,0.180726,54,0,0,0
0.617413,0.7,18.4988,-9.83524,-3.13008,1.60866,1372,0.168348,55,0,0,0
0.617614,0.7,18.4988,-9.83524,-3.13008,1.60866,1373,0.155969,56,0,0,0
0.617799,0.7,18.4988,-9.83524,-3.13008,1.60866,1374,0.14359,57,0,0,0
0.617969,0.7,18.4988,-9.83524,-3.13008,1.64547,1375,0.131211,58,0,0,0
0.616788,0.7,18.4152,-9.83677,-3.12918,1.64547,1376,0.202511,59,0,0,0
0.617031,0.7,18.4152,-9.83677,-3.12918,1.66592,1377,0.190132,60,0,0,0
0.617258,0.7,18.4152,-9.83677,-3.12918,1.66592,1378,0.177753,61,0,0,0
0.617471,0.7,18.4152,-9.83677,-3.12918,1.66592,1379,0.165375,62,0,0,0
0.617668,0.7,18.4152,-9.83677,-3.12918,1.66592,1380,0.152996,63,0,0,0
0.617849,0.7,18.4152,-9.83677,-3.12918,1.66592,1381,0.140617,64,0,0,0
0.618016,0.7,18.4152,-9.83677,-3.12918,1.66592,1382,0.128239,65,0,0,0
