v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.616084,0.7,18.87,-9.93859,-3.12014,1.31517,0,0.925398,0,0,0,0
0.617294,0.7,18.87,-9.93859,-3.12014,1.31528,1,0.912218,1,0,0,0
0.618488,0.7,18.87,-9.93859,-3.12014,1.31528,2,0.899039,2,0,0,0
0.619664,0.7,18.87,-9.93859,-3.12014,1.31528,3,0.885859,3,0,0,0
0.620823,0.7,18.87,-9.93859,-3.12014,1.31661,4,0.87268,4,0,0,0
0.621964,0.7,18.87,-9.93859,-3.12014,1.31661,5,0.859501,5,0,0,0
0.623088,0.7,18.87,-9.93859,-3.12014,1.31661,6,0.846321,6,0,0,0
0.624195,0.7,18.87,-9.93859,-3.12014,1.31718,7,0.833142,7,0,0,0
0.625284,0.7,18.87,-9.93859,-3.12014,1.31718,8,0.819962,8,0,0,0
0.626356,0.7,18.87,-9.93859,-3.12014,1.31718,9,0.806783,9,0,0,0
0.62741,0.7,18.87,-9.93859,-3.12014,1.31718,10,0.793603,10,0,0,0
0.628447,0.7,18.87,-9.93859,-3.12014,1.31714,11,0.780424,11,0,0,0
0.629467,0.7,18.87,-9.93859,-3.12014,1.31873,12,0.767244,12,0,0,0
0.630469,0.7,18.87,-9.93859,-3.12014,1.31873,13,0.754065,13,0,0,0
0.631454,0.7,18.87,-9.93859,-3.12014,1.31873,14,0.740885,14,0,0,0
0.632422,0.7,18.87,-9.93859,-3.12014,1.31873,15,0.727706,15,0,0,0
0.633372,0.7,18.87,-9.93859,-3.12014,1.32722,16,0.714526,16,0,0,0
0.634305,0.7,18.87,-9.93859,-3.12014,1.32722,17,0.701347,17,0,0,0
0.635221,0.7,18.87,-9.93859,-3.12014,1.32722,18,0.688167,18,0,0,0
0.636119,0.7,18.87,-9.93859,-3.12014,1.34201,19,0.674988,19,0,0,0
0.637,0.7,18.87,-9.93859,-3.12014,1.34201,20,0.661809,20,0,0,0
0.635368,0.7,18.8324,-9.92945,-3.12074,1.35232,21,0.686233,21,0,0,0
