v_real,v_max,x_pos,y_pos,theta_rot,distance_hr,global_counter,h_barrier,temporal_operator_counter,flag_finish,obs_x_closest,obs_y_closest
0.614989,0.7,18.8184,-9.87155,-3.10131,1.24487,0,0.805327,0,0,0,0
0.616023,0.7,18.8184,-9.87155,-3.10131,1.24487,1,0.792374,1,0,0,0
0.617041,0.7,18.8184,-9.87155,-3.10131,1.24487,2,0.779421,2,0,0,0
0.618041,0.7,18.8184,-9.87155,-3.10131,1.26053,3,0.766469,3,0,0,0
0.619026,0.7,18.8184,-9.87155,-3.10131,1.26053,4,0.753516,4,0,0,0
0.619993,0.7,18.8184,-9.87155,-3.10131,1.26053,5,0.740563,5,0,0,0
0.620943,0.7,18.8184,-9.87155,-3.10131,1.26053,6,0.72761,6,0,0,0
0.621877,0.7,18.8184,-9.87155,-3.10131,1.28017,7,0.714657,7,0,0,0
0.622794,0.7,18.8184,-9.87155,-3.10131,1.29712,8,0.701704,8,0,0,0
0.623694,0.7,18.8184,-9.87155,-3.10131,1.29712,9,0.688751,9,0,0,0
0.624578,0.7,18.8184,-9.87155,-3.10131,1.31497,10,0.675798,10,0,0,0
0.625444,0.7,18.8184,-9.87155,-3.10131,1.31497,11,0.662845,11,0,0,0
0.626294,0.7,18.8184,-9.87155,-3.10131,1.31497,12,0.649893,12,0,0,0
0.627127,0.7,18.8184,-9.87155,-3.10131,1.34522,13,0.63694,13,0,0,0
0.627944,0.7,18.8184,-9.87155,-3.10131,1.34522,14,0.623987,14,0,0,0
0.628743,0.7,18.8184,-9.87155,-3.10131,1.34522,15,0.611034,15,0,0,0
0.629526,0.7,18.8184,-9.87155,-3.10131,1.34522,16,0.598081,16,0,0,0
0.630292,0.7,18.8184,-9.87155,-3.10131,1.37859,17,0.585128,17,0,0,0
0.631041,0.7,18.8184,-9.87155,-3.10131,1.40024,18,0.572175,18,0,0,0
0.630454,0.7,18.7954,-9.87106,-3.10107,1.40024,19,0.582296,19,0,0,0
0.6312,0.7,18.7954,-9.87106,-3.10107,1.42774,20,0.569344,20,0,0,0
0.631929,0.7,18.7954,-9.87106,-3.10107,1.42774,21,0.556391,21,0,0,0
0.631453,0.7,18.7733,-9.86713,-3.10239,1.42774,22,0.565399,22,0,0,0
0.632177,0.7,18.7733,-9.86713,-3.10239,1.47209,23,0.552446,23,0,0,0
0.632884,0.7,18.7733,-9.86713,-3.10239,1.47209,24,0.539493,24,0,0,0
0.633574,0.7,18.7733,-9.86713,-3.10239,1.47209,25,0.52654,25,0,0,0
0.633153,0.7,18.752,-9.86901,-3.10432,1.47209,26,0.534989,26,0,0,0
0.633838,0.7,18.752,-9.86901,-3.10432,1.51409,27,0.522036,27,0,0,0
0.634505,0.7,18.752,-9.86901,-3.10432,1.51409,28,0.509083,28,0,0,0
0.633757,0.7,18.7259,-9.87086,-3.10017,1.51409,29,0.522221,29,0,0,0
0.634425,0.7,18.7259,-9.87086,-3.10017,1.51409,30,0.509268,30,0,0,0
0.635076,0.7,18.7259,-9.87086,-3.10017,1.56638,31,0.496315,31,0,0,0
0.63571,0.7,18.7259,-9.87086,-3.10017,1.61902,32,0.483362,32,0,0,0
0.636327,0.7,18.7259,-9.87086,-3.10017,1.66669,33,0.470409,33,0,0,0
0.636928,0.7,18.7259,-9.87086,-3.10017,1.66669,34,0.457456,34,0,0,0
0.637512,0.7,18.7259,-9.87086,-3.10017,1.70824,35,0.444503,35,0,0,0
0.635811,0.7,18.6763,-9.87645,-3.10067,1.70824,36,0.481257,36,0,0,0
0.636426,0.7,18.6763,-9.87645,-3.10067,1.74173,37,0.468304,37,0,0,0
0.637024,0.7,18.6763,-9.87645,-3.10067,1.77432,38,0.455351,38,0,0,0
0.63568,0.7,18.6351,-9.87514,-3.09923,1.77432,39,0.483515,39,0,0,0
0.636297,0.7,18.6351,-9.87514,-3.09923,1.77432,40,0.470563,40,0,0,0
0.636898,0.7,18.6351,-9.87514,-3.09923,1.77432,41,0.45761,41,0,0,0
0.635665,0.7,18.596,-9.87504,-3.09903,1.83558,42,0.483765,42,0,0,0
0.636283,0.7,18.596,-9.87504,-3.09903,1.83558,43,0.470813,43,0,0,0
0.636884,0.7,18.596,-9.87504,-3.09903,1.83558,44,0.45786,44,0,0,0
0.637469,0.7,18.596,-9.87504,-3.09903,1.83558,45,0.444907,45,0,0,0
0.636126,0.7,18.5532,-9.87511,-3.10046,1.83558,46,0.474716,46,0,0,0
0.636732,0.7,18.5532,-9.87511,-3.10046,1.83558,47,0.461763,47,0,0,0
0.637321,0.7,18.5532,-9.87511,-3.10046,1.83558,48,0.44881,48,0,0,0
0.63599,0.7,18.5101,-9.87348,-3.10422,1.92137,49,0.478957,49,0,0,0
0.636601,0.7,18.5101,-9.87348,-3.10422,1.94585,50,0.466004,50,0,0,0
0.637197,0.7,18.5101,-9.87348,-3.10422,1.94585,51,0.453051,51,0,0,0
0.634974,0.7,18.4504,-9.87767,-3.1052,1.97282,52,0.499898,52,0,0,0
0.635613,0.7,18.4504,-9.87767,-3.1052,1.99645,53,0.486945,53,0,0,0
0.636235,0.7,18.4504,-9.87767,-3.1052,1.99645,54,0.473992,54,0,0,0
0.636841,0.7,18.4504,-9.87767,-3.1052,2.02099,55,0.461039,55,0,0,0
0.635435,0.7,18.4066,-9.87543,-3.10923,2.02099,56,0.491787,56,0,0,0
0.636064,0.7,18.4066,-9.87543,-3.10923,2.04126,57,0.478834,57,0,0,0
0.636675,0.7,18.4066,-9.87543,-3.10923,2.04126,58,0.465881,58,0,0,0
0.635368,0.7,18.3657,-9.87823,-3.11304,2.05838,59,0.493945,59,0,0,0
0.635999,0.7,18.3657,-9.87823,-3.11304,2.07791,60,0.480993,60,0,0,0
0.636614,0.7,18.3657,-9.87823,-3.11304,2.07791,61,0.46804,61,0,0,0
0.637212,0.7,18.3657,-9.87823,-3.11304,2.09713,62,0.455087,62,0,0,0
0.637793,0.7,18.3657,-9.87823,-3.11304,2.11559,63,0.442134,63,0,0,0
0.638357,0.7,18.3657,-9.87823,-3.11304,2.11559,64,0.429181,64,0,0,0
0.638904,0.7,18.3657,-9.87823,-3.11304,2.13432,65,0.416228,65,0,0,0
0.63551,0.7,18.2774,-9.87309,-3.11432,2.13432,66,0.491435,66,0,0,0
0.636138,0.7,18.2774,-9.87309,-3.11432,2.13432,67,0.478482,67,0,0,0
0.636749,0.7,18.2774,-9.87309,-3.11432,2.16486,68,0.465529,68,0,0,0
0.635271,0.7,18.2335,-9.87169,-3.11518,2.16486,69,0.496456,69,0,0,0
0.635905,0.7,18.2335,-9.87169,-3.11518,2.18248,70,0.483503,70,0,0,0
0.636523,0.7,18.2335,-9.87169,-3.11518,2.18248,71,0.47055,71,0,0,0
0.63465,0.7,18.1821,-9.87111,-3.11632,2.18248,72,0.508996,72,0,0,0
0.635301,0.7,18.1821,-9.87111,-3.11632,2.21917,73,0.496043,73,0,0,0
0.635935,0.7,18.1821,-9.87111,-3.11632,2.21917,74,0.48309,74,0,0,0
0.636552,0.7,18.1821,-9.87111,-3.11632,2.24365,75,0.470137,75,0,0,0
0.635027,0.7,18.1375,-9.86602,-3.11705,2.24365,76,0.501721,76,0,0,0
0.635668,0.7,18.1375,-9.86602,-3.11705,2.26157,77,0.488768,77,0,0,0
0.636293,0.7,18.1375,-9.86602,-3.11705,2.26157,78,0.475815,78,0,0,0
0.63456,0.7,18.0892,-9.86714,-3.11922,2.26157,79,0.511166,79,0,0,0
0.635214,0.7,18.0892,-9.86714,-3.11922,2.28851,80,0.498213,80,0,0,0
0.635851,0.7,18.0892,-9.86714,-3.11922,2.28851,81,0.48526,81,0,0,0
0.636471,0.7,18.0892,-9.86714,-3.11922,2.29825,82,0.472307,82,0,0,0
0.637074,0.7,18.0892,-9.86714,-3.11922,2.30318,83,0.459354,83,0,0,0
0.637661,0.7,18.0892,-9.86714,-3.11922,2.30318,84,0.446401,84,0,0,0
0.638231,0.7,18.0892,-9.86714,-3.11922,2.30529,85,0.433448,85,0,0,0
